method,methodHistories,authors,stmtAdded,maxStmtAdded,avgStmtAdded,stmtDeleted,maxStmtDeleted,avgStmtDeleted,churn,maxChurn,avgChurn,decl,cond,elseAdded,elseDeleted,developers,ownership,entropy,buggy
com.puppycrawl.tools.checkstyle.Verifier:isReferencedImport,2,2,52.0,26.0,26.0,0.0,0.0,0.0,52.0,26.0,26.0,0.0,0.0,0.0,0.0,0.5,0.038461538461538464,0.0,true
com.puppycrawl.tools.checkstyle.AllTests:main,2,2,6.0,3.0,3.0,0.0,0.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.0,false
com.puppycrawl.tools.checkstyle.Verifier:reportStartTypeBlock,4,4,22.0,11.0,5.5,38.0,19.0,9.5,-16.0,-8.0,-4.0,0.0,2.0,0.0,0.0,0.25,0.09090909090909091,0.06666666666666667,false
com.puppycrawl.tools.checkstyle.Verifier:checkModOrder,12,4,134.0,47.0,11.166666666666666,116.0,58.0,9.666666666666666,18.0,-11.0,1.5,0.0,0.0,0.0,0.0,0.4166666666666667,0.029850746268656716,0.056,true
com.puppycrawl.tools.checkstyle.gui.AbstractTreeTableModel:isLeaf,2,2,20.0,10.0,10.0,0.0,0.0,0.0,20.0,10.0,10.0,0.0,4.0,0.0,0.0,0.5,0.1,0.0,false
com.puppycrawl.tools.checkstyle.Verifier:reportCPPComment,6,2,152.0,47.0,25.333333333333332,116.0,58.0,19.333333333333332,36.0,-11.0,6.0,0.0,0.0,0.0,0.0,0.5,0.013157894736842105,0.022388059701492536,true
com.puppycrawl.tools.checkstyle.gui.AbstractTreeTableModel:addTreeModelListener,2,2,20.0,10.0,10.0,0.0,0.0,0.0,20.0,10.0,10.0,0.0,4.0,0.0,0.0,0.5,0.1,0.0,false
com.puppycrawl.tools.checkstyle.api.DetailASTTest:testGetChildCount,2,2,42.0,21.0,21.0,0.0,0.0,0.0,42.0,21.0,21.0,0.0,0.0,0.0,0.0,0.5,0.047619047619047616,0.0,false
com.puppycrawl.tools.checkstyle.Verifier:checkUnused,2,2,22.0,11.0,11.0,0.0,0.0,0.0,22.0,11.0,11.0,0.0,2.0,0.0,0.0,0.5,0.09090909090909091,0.0,false
com.puppycrawl.tools.checkstyle.Verifier:checkHeader,12,4,140.0,47.0,11.666666666666666,124.0,58.0,10.333333333333334,16.0,-11.0,1.3333333333333321,0.0,2.0,0.0,0.0,0.3333333333333333,0.014285714285714285,0.030303030303030304,true
com.puppycrawl.tools.checkstyle.Verifier:reportImport,8,4,192.0,48.0,24.0,134.0,58.0,16.75,58.0,-10.0,7.25,0.0,4.0,0.0,0.0,0.375,0.010416666666666666,0.012269938650306749,true
com.puppycrawl.tools.checkstyle.gui.AbstractTreeTableModel:removeTreeModelListener,2,2,20.0,10.0,10.0,0.0,0.0,0.0,20.0,10.0,10.0,0.0,4.0,0.0,0.0,0.5,0.1,0.0,false
com.puppycrawl.tools.checkstyle.gui.AbstractTreeTableModel:isCellEditable,2,2,20.0,10.0,10.0,0.0,0.0,0.0,20.0,10.0,10.0,0.0,4.0,0.0,0.0,0.5,0.1,0.0,false
com.puppycrawl.tools.checkstyle.AllTests:suite,42,6,162.0,57.0,3.857142857142857,6.0,2.0,0.14285714285714285,156.0,55.0,3.7142857142857144,0.0,0.0,0.0,0.0,0.2619047619047619,0.1111111111111111,0.3333333333333333,false
com.puppycrawl.tools.checkstyle.Verifier:checkThrowsTags,18,4,212.0,50.0,11.777777777777779,118.0,58.0,6.555555555555555,94.0,-8.0,5.222222222222223,0.0,4.0,0.0,0.0,0.4444444444444444,0.02830188679245283,0.06060606060606061,true
com.puppycrawl.tools.checkstyle.Verifier:verifyLCurlyOther,4,2,8.0,4.0,2.0,30.0,15.0,7.5,-22.0,-11.0,-5.5,0.0,0.0,0.0,0.0,0.5,0.25,0.10526315789473684,false
com.puppycrawl.tools.checkstyle.Verifier:reportCatchBlock,6,4,228.0,92.0,38.0,20.0,10.0,3.3333333333333335,208.0,82.0,34.666666666666664,0.0,28.0,0.0,0.0,0.3333333333333333,0.008771929824561403,0.024193548387096774,true
com.puppycrawl.tools.checkstyle.Verifier:verifyWSAfter,2,2,26.0,13.0,13.0,0.0,0.0,0.0,26.0,13.0,13.0,0.0,6.0,0.0,0.0,0.5,0.07692307692307693,0.0,false
com.puppycrawl.tools.checkstyle.gui.JTreeTable:getEditingRow,4,2,18.0,7.0,4.5,0.0,0.0,0.0,18.0,7.0,4.5,0.0,2.0,0.0,0.0,0.5,0.1111111111111111,0.0,true
com.puppycrawl.tools.checkstyle.Verifier:verifyConstructorLength,8,4,96.0,47.0,12.0,118.0,58.0,14.75,-22.0,-11.0,-2.75,0.0,2.0,0.0,0.0,0.375,0.041666666666666664,0.037383177570093455,true
com.puppycrawl.tools.checkstyle.gui.AbstractCellEditor:cancelCellEditing,2,2,16.0,8.0,8.0,0.0,0.0,0.0,16.0,8.0,8.0,0.0,2.0,0.0,0.0,0.5,0.125,0.0,false
com.puppycrawl.tools.checkstyle.Verifier:verifyOpBegin,16,4,256.0,66.0,16.0,196.0,58.0,12.25,60.0,8.0,3.75,0.0,6.0,-2.0,-2.0,0.4375,0.0234375,0.030973451327433628,true
com.puppycrawl.tools.checkstyle.gui.JTreeTable:setRowHeight,2,2,14.0,7.0,7.0,0.0,0.0,0.0,14.0,7.0,7.0,0.0,2.0,0.0,0.0,0.5,0.14285714285714285,0.0,false
com.puppycrawl.tools.checkstyle.Verifier:verifyMethod,38,4,436.0,92.0,11.473684210526315,386.0,58.0,10.157894736842104,50.0,34.0,1.3157894736842106,0.0,28.0,-4.0,-4.0,0.3684210526315789,0.04128440366972477,0.046228710462287104,true
com.puppycrawl.tools.checkstyle.Verifier:lineIsComment,2,2,10.0,5.0,5.0,0.0,0.0,0.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.5,0.2,0.0,false
com.puppycrawl.tools.checkstyle.gui.AbstractCellEditor:fireEditingCanceled,2,2,16.0,8.0,8.0,0.0,0.0,0.0,16.0,8.0,8.0,0.0,2.0,0.0,0.0,0.5,0.125,0.0,false
com.puppycrawl.tools.checkstyle.OptionTest:testRightCurlyOption,2,2,28.0,14.0,14.0,0.0,0.0,0.0,28.0,14.0,14.0,0.0,0.0,0.0,0.0,0.5,0.07142857142857142,0.0,false
com.puppycrawl.tools.checkstyle.gui.AbstractTreeTableModel:getRoot,2,2,20.0,10.0,10.0,0.0,0.0,0.0,20.0,10.0,10.0,0.0,4.0,0.0,0.0,0.5,0.1,0.0,false
com.puppycrawl.tools.checkstyle.Verifier:reportStarImport,8,4,192.0,48.0,24.0,134.0,58.0,16.75,58.0,-10.0,7.25,0.0,4.0,0.0,0.0,0.375,0.010416666666666666,0.012269938650306749,true
com.puppycrawl.tools.checkstyle.gui.AbstractCellEditor:removeCellEditorListener,2,2,16.0,8.0,8.0,0.0,0.0,0.0,16.0,8.0,8.0,0.0,2.0,0.0,0.0,0.5,0.125,0.0,false
com.puppycrawl.tools.checkstyle.Verifier:verifyOpEnd,2,2,132.0,66.0,66.0,0.0,0.0,0.0,132.0,66.0,66.0,0.0,0.0,0.0,0.0,0.5,0.015151515151515152,0.0,false
com.puppycrawl.tools.checkstyle.Verifier:reportReference,4,4,52.0,26.0,13.0,8.0,4.0,2.0,44.0,22.0,11.0,0.0,0.0,0.0,0.0,0.25,0.038461538461538464,0.06666666666666667,true
com.puppycrawl.tools.checkstyle.Verifier:verifyRParen,18,2,150.0,47.0,8.333333333333334,136.0,58.0,7.555555555555555,14.0,-11.0,0.7777777777777786,0.0,16.0,0.0,0.0,0.5,0.04,0.06993006993006994,true
com.puppycrawl.tools.checkstyle.Verifier:verifyMethodLength,8,4,96.0,47.0,12.0,118.0,58.0,14.75,-22.0,-11.0,-2.75,0.0,2.0,0.0,0.0,0.375,0.041666666666666664,0.037383177570093455,true
com.puppycrawl.tools.checkstyle.api.ScopeUtils:getSurroundingScope,4,4,22.0,11.0,5.5,0.0,0.0,0.0,22.0,11.0,5.5,0.0,2.0,0.0,0.0,0.25,0.09090909090909091,0.0,false
com.puppycrawl.tools.checkstyle.Verifier:getMethodTags,2,2,86.0,43.0,43.0,0.0,0.0,0.0,86.0,43.0,43.0,0.0,6.0,-2.0,-2.0,0.5,0.023255813953488372,0.0,false
com.puppycrawl.tools.checkstyle.Verifier:isIllegalImport,2,2,62.0,31.0,31.0,0.0,0.0,0.0,62.0,31.0,31.0,0.0,2.0,-2.0,-2.0,0.5,0.03225806451612903,0.0,false
com.puppycrawl.tools.checkstyle.api.ScopeUtils:inInterfaceBlock,2,2,22.0,11.0,11.0,0.0,0.0,0.0,22.0,11.0,11.0,0.0,2.0,0.0,0.0,0.5,0.09090909090909091,0.0,false
com.puppycrawl.tools.checkstyle.InputSimple:doStuff,2,2,6.0,3.0,3.0,0.0,0.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.0,true
com.puppycrawl.tools.checkstyle.Verifier:reset,6,2,24.0,11.0,4.0,124.0,58.0,20.666666666666668,-100.0,-47.0,-16.666666666666668,0.0,2.0,0.0,0.0,0.5,0.08333333333333333,0.02702702702702703,true
com.puppycrawl.tools.checkstyle.Verifier:checkPackageName,2,2,12.0,6.0,6.0,0.0,0.0,0.0,12.0,6.0,6.0,0.0,0.0,0.0,0.0,0.5,0.16666666666666666,0.0,true
com.puppycrawl.tools.checkstyle.Verifier:checkReturnTag,4,2,96.0,47.0,24.0,116.0,58.0,29.0,-20.0,-11.0,-5.0,0.0,0.0,0.0,0.0,0.5,0.020833333333333332,0.018867924528301886,true
com.puppycrawl.tools.checkstyle.Verifier:checkWSAfter,8,2,122.0,47.0,15.25,116.0,58.0,14.5,6.0,-11.0,0.75,0.0,6.0,0.0,0.0,0.5,0.01639344262295082,0.03361344537815126,true
com.puppycrawl.tools.checkstyle.Verifier:verifyLCurlyType,4,2,8.0,4.0,2.0,0.0,0.0,0.0,8.0,4.0,2.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,false
com.puppycrawl.tools.checkstyle.gui.AbstractCellEditor:stopCellEditing,2,2,16.0,8.0,8.0,0.0,0.0,0.0,16.0,8.0,8.0,0.0,2.0,0.0,0.0,0.5,0.125,0.0,false
com.puppycrawl.tools.checkstyle.Verifier:createRE,2,2,20.0,10.0,10.0,4.0,2.0,2.0,16.0,8.0,8.0,0.0,0.0,0.0,0.0,0.5,0.1,0.16666666666666666,true
com.puppycrawl.tools.checkstyle.Verifier:verifyLCurlyMethod,4,2,8.0,4.0,2.0,0.0,0.0,0.0,8.0,4.0,2.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,false
com.puppycrawl.tools.checkstyle.gui.AbstractCellEditor:fireEditingStopped,2,2,16.0,8.0,8.0,0.0,0.0,0.0,16.0,8.0,8.0,0.0,2.0,0.0,0.0,0.5,0.125,0.0,false
com.puppycrawl.tools.checkstyle.gui.AbstractTreeTableModel:fireTreeStructureChanged,2,2,20.0,10.0,10.0,0.0,0.0,0.0,20.0,10.0,10.0,0.0,4.0,0.0,0.0,0.5,0.1,0.0,false
com.puppycrawl.tools.checkstyle.Verifier:log,8,4,114.0,47.0,14.25,0.0,0.0,0.0,114.0,47.0,14.25,0.0,0.0,0.0,0.0,0.375,0.017543859649122806,0.0,true
com.puppycrawl.tools.checkstyle.Verifier:calculateTypeName,2,2,22.0,11.0,11.0,0.0,0.0,0.0,22.0,11.0,11.0,0.0,2.0,0.0,0.0,0.5,0.09090909090909091,0.0,false
com.puppycrawl.tools.checkstyle.Verifier:getIllegalInstantiation,8,4,122.0,48.0,15.25,4.0,2.0,0.5,118.0,46.0,14.75,0.0,2.0,0.0,0.0,0.375,0.03278688524590164,0.07936507936507936,true
com.puppycrawl.tools.checkstyle.api.ScopeUtils:getScopeFromMods,2,2,22.0,11.0,11.0,0.0,0.0,0.0,22.0,11.0,11.0,0.0,2.0,0.0,0.0,0.5,0.09090909090909091,0.0,false
com.puppycrawl.tools.checkstyle.OptionTest:testPadOption,4,4,28.0,14.0,7.0,0.0,0.0,0.0,28.0,14.0,7.0,0.0,0.0,0.0,0.0,0.25,0.07142857142857142,0.0,false
com.puppycrawl.tools.checkstyle.gui.AbstractCellEditor:shouldSelectCell,2,2,16.0,8.0,8.0,0.0,0.0,0.0,16.0,8.0,8.0,0.0,2.0,0.0,0.0,0.5,0.125,0.0,false
com.puppycrawl.tools.checkstyle.Verifier:verifyDot,14,4,164.0,47.0,11.714285714285714,136.0,58.0,9.714285714285714,28.0,-11.0,2.0,0.0,20.0,0.0,0.0,0.42857142857142855,0.036585365853658534,0.05333333333333334,true
com.puppycrawl.tools.checkstyle.Verifier:checkParameter,9,2,104.0,47.0,11.555555555555555,127.0,58.0,14.11111111111111,-23.0,-11.0,-2.5555555555555554,0.0,0.0,0.0,0.0,0.5555555555555556,0.038461538461538464,0.04329004329004329,true
com.puppycrawl.tools.checkstyle.Verifier:checkBlock,6,2,128.0,47.0,21.333333333333332,136.0,58.0,22.666666666666668,-8.0,-11.0,-1.3333333333333357,0.0,14.0,4.0,4.0,0.5,0.015625,0.015151515151515152,true
com.puppycrawl.tools.checkstyle.Verifier:verifyType,22,4,294.0,66.0,13.363636363636363,244.0,58.0,11.090909090909092,50.0,8.0,2.2727272727272716,0.0,16.0,2.0,2.0,0.4090909090909091,0.04081632653061224,0.048327137546468404,true
com.puppycrawl.tools.checkstyle.Verifier:verifyNoWSAfter,8,2,182.0,47.0,22.75,116.0,58.0,14.5,66.0,-11.0,8.25,0.0,6.0,-2.0,-2.0,0.5,0.01098901098901099,0.026845637583892617,true
com.puppycrawl.tools.checkstyle.gui.AbstractTreeTableModel:getIndexOfChild,2,2,20.0,10.0,10.0,0.0,0.0,0.0,20.0,10.0,10.0,0.0,4.0,0.0,0.0,0.5,0.1,0.0,false
com.puppycrawl.tools.checkstyle.gui.AbstractCellEditor:isCellEditable,2,2,16.0,8.0,8.0,0.0,0.0,0.0,16.0,8.0,8.0,0.0,2.0,0.0,0.0,0.5,0.125,0.0,false
com.puppycrawl.tools.checkstyle.gui.AbstractTreeTableModel:AbstractTreeTableModel,2,2,20.0,10.0,10.0,0.0,0.0,0.0,20.0,10.0,10.0,0.0,4.0,0.0,0.0,0.5,0.1,0.0,false
com.puppycrawl.tools.checkstyle.OptionTest:testLeftCurlyOption,2,2,28.0,14.0,14.0,0.0,0.0,0.0,28.0,14.0,14.0,0.0,0.0,0.0,0.0,0.5,0.07142857142857142,0.0,false
com.puppycrawl.tools.checkstyle.gui.AbstractTreeTableModel:valueForPathChanged,2,2,20.0,10.0,10.0,0.0,0.0,0.0,20.0,10.0,10.0,0.0,4.0,0.0,0.0,0.5,0.1,0.0,false
com.puppycrawl.tools.checkstyle.gui.AbstractTreeTableModel:fireTreeNodesRemoved,2,2,20.0,10.0,10.0,0.0,0.0,0.0,20.0,10.0,10.0,0.0,4.0,0.0,0.0,0.5,0.1,0.0,false
com.puppycrawl.tools.checkstyle.gui.AbstractTreeTableModel:fireTreeNodesInserted,2,2,20.0,10.0,10.0,0.0,0.0,0.0,20.0,10.0,10.0,0.0,4.0,0.0,0.0,0.5,0.1,0.0,false
com.puppycrawl.tools.checkstyle.Verifier:verifyWSAroundBegin,10,2,182.0,47.0,18.2,128.0,58.0,12.8,54.0,-11.0,5.399999999999999,0.0,6.0,-2.0,-2.0,0.5,0.02197802197802198,0.03225806451612903,true
com.puppycrawl.tools.checkstyle.OptionTest:testBlockOption,2,2,28.0,14.0,14.0,0.0,0.0,0.0,28.0,14.0,14.0,0.0,0.0,0.0,0.0,0.5,0.07142857142857142,0.0,false
com.puppycrawl.tools.checkstyle.Verifier:getMessages,12,2,134.0,47.0,11.166666666666666,186.0,58.0,15.5,-52.0,-11.0,-4.333333333333334,0.0,2.0,0.0,0.0,0.5,0.029850746268656716,0.025,true
com.puppycrawl.tools.checkstyle.Verifier:verifyWSAroundEnd,2,2,0.0,0.0,0.0,12.0,6.0,6.0,-12.0,-6.0,-6.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,true
com.puppycrawl.tools.checkstyle.gui.JTreeTable:JTreeTable,2,2,14.0,7.0,7.0,0.0,0.0,0.0,14.0,7.0,7.0,0.0,2.0,0.0,0.0,0.5,0.14285714285714285,0.0,false
com.puppycrawl.tools.checkstyle.api.ScopeUtils:inCodeBlock,2,2,22.0,11.0,11.0,0.0,0.0,0.0,22.0,11.0,11.0,0.0,2.0,0.0,0.0,0.5,0.09090909090909091,0.0,false
com.puppycrawl.tools.checkstyle.Verifier:getJavadocBefore,2,2,10.0,5.0,5.0,0.0,0.0,0.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.5,0.2,0.0,false
com.puppycrawl.tools.checkstyle.checks.OperatorWrapCheck:OperatorWrapCheck,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,false
com.puppycrawl.tools.checkstyle.InputModifier:doStuff,2,2,6.0,3.0,3.0,0.0,0.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.0,false
com.puppycrawl.tools.checkstyle.Verifier:checkVariable,8,2,96.0,47.0,12.0,116.0,58.0,14.5,-20.0,-11.0,-2.5,0.0,0.0,0.0,0.0,0.5,0.041666666666666664,0.04716981132075472,true
com.puppycrawl.tools.checkstyle.Verifier:setLines,20,4,170.0,47.0,8.5,248.0,58.0,12.4,-78.0,-11.0,-3.9000000000000004,0.0,10.0,0.0,0.0,0.3,0.058823529411764705,0.05263157894736842,true
com.puppycrawl.tools.checkstyle.Verifier:reportFinallyBlock,2,2,32.0,16.0,16.0,20.0,10.0,10.0,12.0,6.0,6.0,0.0,14.0,4.0,4.0,0.5,0.0625,0.07692307692307693,false
com.puppycrawl.tools.checkstyle.OptionTest:testEqualKeys,2,2,28.0,14.0,14.0,0.0,0.0,0.0,28.0,14.0,14.0,0.0,0.0,0.0,0.0,0.5,0.07142857142857142,0.0,false
com.puppycrawl.tools.checkstyle.gui.JTreeTable:updateUI,2,2,14.0,7.0,7.0,0.0,0.0,0.0,14.0,7.0,7.0,0.0,2.0,0.0,0.0,0.5,0.14285714285714285,0.0,false
com.puppycrawl.tools.checkstyle.Verifier:verifyVariable,40,4,422.0,66.0,10.55,626.0,59.0,15.65,-204.0,7.0,-5.1,0.0,24.0,12.0,12.0,0.4,0.052132701421800945,0.04007633587786259,true
com.puppycrawl.tools.checkstyle.checks.RightCurlyCheck:RightCurlyCheck,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,false
