method,methodHistories,authors,stmtAdded,maxStmtAdded,avgStmtAdded,stmtDeleted,maxStmtDeleted,avgStmtDeleted,churn,maxChurn,avgChurn,decl,cond,elseAdded,elseDeleted,developers,ownership,entropy,buggy
com.puppycrawl.tools.checkstyle.checks.coding.MissingSwitchDefaultCheck:getRequiredTokens,1,1,3.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,true
com.puppycrawl.tools.checkstyle.checks.indentation.IndentLevel:isAcceptable,1,1,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,true
com.puppycrawl.tools.checkstyle.BaseCheckTestSupport:verify,7,2,13.0,7.0,1.8571428571428572,1.0,1.0,0.14285714285714285,12.0,6.0,1.7142857142857144,0.0,0.0,0.0,0.0,0.8571428571428571,0.3076923076923077,0.7142857142857143,true
com.puppycrawl.tools.checkstyle.InputBracesSingleLineStatements:foo3,1,1,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,2.0,0.0,0.0,1.0,0.25,0.0,true
com.puppycrawl.tools.checkstyle.InputBracesSingleLineStatements:foo2,1,1,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,2.0,0.0,0.0,1.0,0.25,0.0,true
com.google.checkstyle.test.base.ConfigurationBuilder:getLinesWithWarn,5,2,26.0,13.0,5.2,3.0,3.0,0.6,23.0,10.0,4.6000000000000005,0.0,2.0,0.0,0.0,0.8,0.038461538461538464,0.1724137931034483,true
com.puppycrawl.tools.checkstyle.checks.javadoc.SingleLineJavadocCheckTest:simpleTest,1,1,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,true
com.puppycrawl.tools.checkstyle.checks.sizes.LineLengthCheck:LineLengthCheck,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,true
com.puppycrawl.tools.checkstyle.utils.ScopeUtils:inInterfaceBlock,2,2,17.0,17.0,8.5,31.0,31.0,15.5,-14.0,-14.0,-7.0,0.0,1.0,1.0,1.0,0.5,0.058823529411764705,0.041666666666666664,true
com.puppycrawl.tools.checkstyle.utils.Utils:getShortDescription,1,1,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,true
com.puppycrawl.tools.checkstyle.PropertyCacheFile:PropertyCacheFile,2,2,25.0,25.0,12.5,22.0,22.0,11.0,3.0,3.0,1.5,0.0,0.0,0.0,0.0,0.5,0.04,0.0425531914893617,true
com.puppycrawl.tools.checkstyle.checks.FileSetCheckLifecycleTest:testTranslation,1,1,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,true
com.puppycrawl.tools.checkstyle.filters.IntRangeFilterTest:testDecideEmpty,1,1,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,true
com.puppycrawl.tools.checkstyle.checks.coding.AbstractSuperCheck:isZeroParameters,3,2,17.0,15.0,5.666666666666667,12.0,12.0,4.0,5.0,3.0,1.666666666666667,0.0,4.0,0.0,0.0,0.6666666666666666,0.11764705882352941,0.13793103448275862,true
com.puppycrawl.tools.checkstyle.filters.SuppressWithNearbyCommentFilter:setCheckCPP,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,true
com.puppycrawl.tools.checkstyle.checks.whitespace.EmptyLineSeparatorCheck:isViolatingEmptyLineBetweenFieldsPolicy,1,1,4.0,4.0,4.0,6.0,6.0,6.0,-2.0,-2.0,-2.0,0.0,2.0,1.0,1.0,1.0,0.25,0.2,true
com.puppycrawl.tools.checkstyle.checks.header.RegexpHeaderCheckTest:testSetHeader,2,1,2.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,true
com.puppycrawl.tools.checkstyle.checks.metrics.BooleanExpressionComplexityCheck:visitMethodDef,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,true
com.puppycrawl.tools.checkstyle.checks.metrics.JavaNCSSCheckTest:testGetAcceptableTokens,2,2,7.0,7.0,3.5,0.0,0.0,0.0,7.0,7.0,3.5,0.0,0.0,0.0,0.0,0.5,0.14285714285714285,0.0,true
com.puppycrawl.tools.checkstyle.imports.InputRedundantImportCheck:aMethodWithManyLinks,2,2,3.0,3.0,1.5,0.0,0.0,0.0,3.0,3.0,1.5,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.0,true
com.puppycrawl.tools.checkstyle.InputMissingSwitchDefault:foo,1,1,13.0,13.0,13.0,0.0,0.0,0.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0,0.07692307692307693,0.0,false
com.puppycrawl.tools.checkstyle.utils.CommonUtilsTest:testRelativeNormalizedPathWithNullBaseDirectory,1,1,5.0,5.0,5.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,true
com.google.checkstyle.test.chapter4formatting.rule452indentcontinuationlines.FooReturnClass:fooMethodWithIf,1,1,3.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,true
com.puppycrawl.tools.checkstyle.checks.imports.ImportControlCheck:getRequiredTokens,1,1,3.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,true
com.puppycrawl.tools.checkstyle.Main:createChecker,1,1,15.0,15.0,15.0,0.0,0.0,0.0,15.0,15.0,15.0,0.0,3.0,-1.0,-1.0,1.0,0.06666666666666667,0.0,true
com.google.checkstyle.test.chapter6programpractice.rule64finalizers.NoFinalizerTest:setConfigurationBuilder,4,3,9.0,8.0,2.25,0.0,0.0,0.0,9.0,8.0,2.25,0.0,0.0,0.0,0.0,0.5,0.2222222222222222,0.0,true
com.puppycrawl.tools.checkstyle.gui.JTreeTable:setLinePositionMap,3,2,4.0,2.0,1.3333333333333333,0.0,0.0,0.0,4.0,2.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.5,0.0,true
com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testGetAcceptableTokens,1,1,6.0,6.0,6.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.0,true
com.google.checkstyle.test.chapter4formatting.rule452indentcontinuationlines.FooReturnClass:conditionSixth,1,1,3.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,true
com.puppycrawl.tools.checkstyle.checks.coding.MultipleVariableDeclarationsCheck:getDefaultTokens,1,1,3.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,true
com.puppycrawl.tools.checkstyle.checks.coding.IllegalTypeCheck:getDefaultTokens,1,1,3.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,true
com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheckTest:testGetAcceptableTokens,3,2,7.0,7.0,2.3333333333333335,0.0,0.0,0.0,7.0,7.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.6666666666666666,0.2857142857142857,0.0,true
com.puppycrawl.tools.checkstyle.checks.indentation.LineSet:firstLine,1,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,true
com.puppycrawl.tools.checkstyle.checks.coding.UnnecessaryParenthesesCheck:chopString,3,2,4.0,3.0,1.3333333333333333,0.0,0.0,0.0,4.0,3.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.25,0.0,true
com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheckTest:test_1379666,2,2,11.0,10.0,5.5,0.0,0.0,0.0,11.0,10.0,5.5,0.0,0.0,0.0,0.0,0.5,0.09090909090909091,0.0,true
com.puppycrawl.tools.checkstyle.filters.SuppressWithNearbyCommentFilterTest:testEqualsAndHashCodeOfTagClass,1,1,3.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,true
com.puppycrawl.tools.checkstyle.whitespace.InputGenericWhitespaceCheck:beforeAndAfter,1,1,6.0,6.0,6.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.0,true
com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheck:setArrayInitIndent,1,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,true
com.puppycrawl.tools.checkstyle.checks.sizes.ExecutableStatementCountCheck:visitSlist,1,1,9.0,9.0,9.0,10.0,10.0,10.0,-1.0,-1.0,-1.0,0.0,1.0,0.0,0.0,1.0,0.1111111111111111,0.10526315789473684,true
com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheck:setCaseIndent,1,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,true
com.puppycrawl.tools.checkstyle.checks.coding.MagicNumberCheck:isFieldDeclaration,3,3,1.0,1.0,0.3333333333333333,2.0,2.0,0.6666666666666666,-1.0,-1.0,-0.3333333333333333,0.0,1.0,0.0,0.0,0.3333333333333333,2.0,1.3333333333333333,true
com.puppycrawl.tools.checkstyle.checks.coding.EqualsAvoidNullCheck:isCalledOnStringField,2,2,48.0,36.0,24.0,0.0,0.0,0.0,48.0,36.0,24.0,0.0,6.0,-2.0,-2.0,0.5,0.020833333333333332,0.0,true
com.puppycrawl.tools.checkstyle.checks.annotation.SuppressWarningsCheck:getRequiredTokens,1,1,3.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,true
com.puppycrawl.tools.checkstyle.PropertyCacheFile:put,3,3,28.0,25.0,9.333333333333334,22.0,22.0,7.333333333333333,6.0,3.0,2.000000000000001,0.0,0.0,0.0,0.0,0.3333333333333333,0.03571428571428571,0.06,true
com.puppycrawl.tools.checkstyle.api.FileContents:getLines,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,true
com.puppycrawl.tools.checkstyle.gui.JTreeTable:JTreeTable,10,3,6.0,2.0,0.6,189.0,108.0,18.9,-183.0,-106.0,-18.299999999999997,0.0,0.0,0.0,0.0,0.5,0.8333333333333334,0.06666666666666667,true
com.puppycrawl.tools.checkstyle.checks.annotation.AnnotationUseStyleCheck:logCommaViolation,5,3,2.0,1.0,0.4,0.0,0.0,0.0,2.0,1.0,0.4,0.0,0.0,0.0,0.0,0.6,1.5,0.0,true
com.puppycrawl.tools.checkstyle.checks.imports.CustomImportOrderCheck:logWrongImportGroupOrder,1,1,11.0,11.0,11.0,0.0,0.0,0.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0,0.09090909090909091,0.0,true
com.puppycrawl.tools.checkstyle.api.FullIdentTest:testNonValidCoordinates,1,1,21.0,21.0,21.0,0.0,0.0,0.0,21.0,21.0,21.0,0.0,0.0,0.0,0.0,1.0,0.047619047619047616,0.0,true
com.puppycrawl.tools.checkstyle.InputBracesSingleLineStatements:foo1,1,1,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,2.0,0.0,0.0,1.0,0.25,0.0,true
com.puppycrawl.tools.checkstyle.utils.Utils:getAllTokenIds,1,1,6.0,6.0,6.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.0,true
com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck:calculateScope,4,3,20.0,11.0,5.0,0.0,0.0,0.0,20.0,11.0,5.0,0.0,1.0,-1.0,-1.0,0.5,0.1,0.0,true
com.puppycrawl.tools.checkstyle.comments.CompareTreesWithComments:getDefaultTokens,1,1,3.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,true
com.puppycrawl.tools.checkstyle.api.LineColumn:equals,3,1,2.0,1.0,0.6666666666666666,0.0,0.0,0.0,2.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,1.0,0.0,true
com.puppycrawl.tools.checkstyle.utils.TokenUtils:TokenUtils,2,2,6.0,6.0,3.0,0.0,0.0,0.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,0.5,0.16666666666666666,0.0,true
com.puppycrawl.tools.checkstyle.checks.coding.RequireThisCheckTest:testTokensNotNull,1,1,6.0,6.0,6.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.0,true
com.puppycrawl.tools.checkstyle.checks.header.RegexpHeaderCheckTest:testEmptyFilename,1,1,11.0,11.0,11.0,0.0,0.0,0.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0,0.09090909090909091,0.0,true
com.puppycrawl.tools.checkstyle.checks.coding.VariableDeclarationUsageDistanceCheck:getRequiredTokens,1,1,3.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,true
com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck:isMissingJavadocAllowed,5,3,20.0,12.0,4.0,29.0,29.0,5.8,-9.0,-17.0,-1.7999999999999998,0.0,2.0,0.0,0.0,0.4,0.1,0.12244897959183673,true
com.google.checkstyle.test.chapter4formatting.rule451wheretobreack.OperatorWrapInput:test,1,1,19.0,19.0,19.0,0.0,0.0,0.0,19.0,19.0,19.0,0.0,2.0,-1.0,-1.0,1.0,0.05263157894736842,0.0,true
com.puppycrawl.tools.checkstyle.filters.IntMatchFilter:accept,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,true
com.puppycrawl.tools.checkstyle.BaseCheckTestSupport:createCheckConfig,3,2,4.0,2.0,1.3333333333333333,0.0,0.0,0.0,4.0,2.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.5,0.0,true
com.google.checkstyle.test.chapter4formatting.rule4843defaultcasepresent.MissingSwitchDefaultTest:setConfigurationBuilder,4,3,9.0,8.0,2.25,0.0,0.0,0.0,9.0,8.0,2.25,0.0,0.0,0.0,0.0,0.5,0.2222222222222222,0.0,true
com.puppycrawl.tools.checkstyle.ExecutableStatementCountInput:simpleElseIf,1,1,14.0,14.0,14.0,0.0,0.0,0.0,14.0,14.0,14.0,0.0,4.0,-2.0,-2.0,1.0,0.07142857142857142,0.0,true
com.google.checkstyle.test.chapter4formatting.rule43onestatement.OneStatementPerLineInput:doLegalForLoop,1,1,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,25.0,0.0,2.0,-1.0,-1.0,1.0,0.04,0.0,true
com.puppycrawl.tools.checkstyle.checks.annotation.SuppressWarningsCheckTest:testExpandedNoUnchecked,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,true
com.puppycrawl.tools.checkstyle.checks.ArrayTypeStyleCheck:getRequiredTokens,1,1,3.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,true
com.puppycrawl.tools.checkstyle.gui.JTreeTable:actionPerformed,3,2,2.0,1.0,0.6666666666666666,0.0,0.0,0.0,2.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,true
com.puppycrawl.tools.checkstyle.MainTest:testWrongArgument,3,2,17.0,17.0,5.666666666666667,0.0,0.0,0.0,17.0,17.0,5.666666666666667,0.0,0.0,0.0,0.0,0.6666666666666666,0.11764705882352941,0.0,true
com.puppycrawl.tools.checkstyle.gui.AbstractTreeTableModel:getColumnClass,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,true
com.puppycrawl.tools.checkstyle.checks.coding.EqualsAvoidNullCheck:containsOneArgument,1,1,5.0,5.0,5.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,true
