ID,method,fanIN,fanOUT,localVar,parametersCount,commentToCodeRatio,countPath,complexity,execStmt,maxNesting,readability,cos,Purpose,Notice,UnderDev,StyleAndIde,Metadata,Discarded,longMethod,longParam,messageChains,featureEnvy
11,com.puppycrawl.tools.checkstyle.checks.whitespace.ParenPadCheck:isInTypecast,1,5,0,1,0.45454545454545453,2,4,11,2,0.09308459609746933,0.5128812124138864,0,0,0,0,0,0,0,0,0,0
11,com.puppycrawl.tools.checkstyle.checks.coding.noenumtrailingcomma.InputNoEnumTrailingComma:toString,302,0,0,0,0.0,0,2,3,0,0.917337954044342,1.0,0,0,0,0,0,0,0,0,0,0
11,com.puppycrawl.tools.checkstyle.checks.metrics.BooleanExpressionComplexityCheckTest:testBooleanExpressionComplexityRecordsAndCompactCtors,0,5,0,0,0.0,0,3,7,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
11,com.puppycrawl.tools.checkstyle.checks.annotation.missingoverride.InputMissingOverrideGoodOverrideFromOther:doFoo,3,0,0,0,0.0,0,1,2,0,0.9422176480293274,0.0,0,0,0,0,0,0,0,0,0,0
11,com.puppycrawl.tools.checkstyle.checks.DescendantTokenCheckTest:testReturnFromFinally,0,4,0,0,0.0,0,3,9,0,3.8557921652682126E-4,0.0,0,0,0,0,0,0,0,0,0,0
11,com.puppycrawl.tools.checkstyle.checks.metrics.cyclomaticcomplexity.InputCyclomaticComplexityRecords:MyMethodRecord,0,0,0,1,0.0,0,1,2,0,0.9113415479660034,0.0,0,0,0,0,0,0,0,0,0,0
11,com.puppycrawl.tools.checkstyle.checks.blocks.rightcurly.InputRightCurlyAloneOrSingleline:finalize,0,1,0,0,0.0,0,1,3,0,0.889114260673523,0.0,0,0,0,0,0,0,0,0,0,0
11,com.puppycrawl.tools.checkstyle.internal.AllChecksTest:validateDefaultTokens,1,11,0,3,0.0,2,4,10,1,2.501769922673702E-4,0.0,0,0,0,0,0,0,0,0,1,0
11,com.puppycrawl.tools.checkstyle.checks.blocks.needbraces.InputNeedBracesConditional:method,5,0,0,0,0.0,0,1,2,0,0.9308871030807495,1.0,0,0,0,0,0,0,0,0,0,0
11,com.puppycrawl.tools.checkstyle.checks.regexp.RegexpCheckTest:testIgnoreCommentsMultiLine,0,4,0,0,0.0,0,4,8,0,0.0026346654631197453,0.0,0,0,0,0,0,0,0,0,0,0
11,org.checkstyle.suppressionxpathfilter.XpathRegressionAbbreviationAsWordInNameTest:testEnum,0,5,0,0,0.0,0,3,7,0,0.06033999100327492,0.0,0,0,0,0,0,0,0,0,0,0
11,com.puppycrawl.tools.checkstyle.ant.CheckstyleAntTaskTest:testSetClasspathRef1,0,8,0,0,0.125,0,2,16,0,0.008992043323814869,0.13389655280323554,0,0,0,0,0,0,0,0,0,0
11,com.puppycrawl.tools.checkstyle.internal.utils.CheckUtil:getCheckMessages,4,8,0,1,0.23809523809523808,5,6,21,5,0.0,0.5873425443195955,0,0,0,0,0,0,0,0,1,0
11,com.puppycrawl.tools.checkstyle.grammar.InputRegressionJavaClass1:m6,0,0,0,0,0.0,0,2,3,0,0.9812618494033813,1.0,0,0,0,0,0,0,0,0,0,0
11,com.puppycrawl.tools.checkstyle.grammar.InputRegressionJavaClass1:m7,0,0,0,0,0.0,0,2,3,0,0.9812618494033813,1.0,0,0,0,0,0,0,0,0,0,0
11,com.puppycrawl.tools.checkstyle.grammar.InputRegressionJavaClass1:m2,0,0,0,0,0.0,0,1,2,0,0.9753653407096863,1.0,0,0,0,0,0,0,0,0,0,0
11,com.puppycrawl.tools.checkstyle.grammar.InputRegressionJavaClass1:m4,0,0,0,0,0.0,0,1,2,0,0.987208366394043,1.0,0,0,0,0,0,0,0,0,0,0
11,com.puppycrawl.tools.checkstyle.grammar.InputRegressionJavaClass1:m5,0,0,0,0,0.0,0,1,2,0,0.982006847858429,0.0,0,0,0,0,0,0,0,0,0,0
11,com.puppycrawl.tools.checkstyle.checks.coding.RequireThisCheck:isAnonymousClassDef,2,2,0,1,0.8,0,4,5,0,0.9520484209060669,0.4509876168016973,0,0,0,0,0,0,0,0,0,0
11,com.puppycrawl.tools.checkstyle.grammar.InputRegressionJavaClass1:m1,0,0,0,0,0.0,0,1,1,0,0.9792468547821045,1.0,0,0,0,0,0,0,0,0,0,0
11,com.google.checkstyle.test.chapter3filestructure.rule332nolinewrap.InputLineLength:InputLineLength,0,0,0,0,0.6666666666666666,0,1,3,0,0.9496513605117798,0.0,0,0,0,0,0,0,0,0,0,0
11,com.puppycrawl.tools.checkstyle.checks.blocks.RightCurlyCheckTest:testSameDoesNotComplainForNonMultilineConstructs,0,5,0,0,0.0,0,3,7,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
