method,methodHistories,authors,stmtAdded,maxStmtAdded,avgStmtAdded,stmtDeleted,maxStmtDeleted,avgStmtDeleted,churn,maxChurn,avgChurn,decl,cond,elseAdded,elseDeleted,developers,ownership,entropy,buggy
com.puppycrawl.tools.checkstyle.checks.indentation.CommentsIndentationCheck:isBlockStart,2,1,6.0,6.0,3.0,0.0,0.0,0.0,6.0,6.0,3.0,0.0,1.0,0.0,0.0,1.0,0.16666666666666666,0.0,true
com.google.checkstyle.test.chapter4formatting.rule4841indentation.IndentationTest:correctTest,4,2,38.0,15.0,9.5,0.0,0.0,0.0,38.0,15.0,9.5,0.0,0.0,0.0,0.0,0.75,0.05263157894736842,0.0,true
com.puppycrawl.tools.checkstyle.checks.regexp.DetectorOptions:setFormat,1,1,3.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,true
com.puppycrawl.tools.checkstyle.Main:createListener,5,4,17.0,12.0,3.4,11.0,11.0,2.2,6.0,1.0,1.1999999999999997,0.0,0.0,0.0,0.0,0.4,0.11764705882352941,0.21428571428571427,true
com.puppycrawl.tools.checkstyle.grammars.AstRegressionTest:testCustomAstTree,2,1,23.0,23.0,11.5,2.0,2.0,1.0,21.0,21.0,10.5,0.0,0.0,0.0,0.0,1.0,0.043478260869565216,0.08,true
com.puppycrawl.tools.checkstyle.checks.imports.ImportControlLoader:endElement,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,true
com.puppycrawl.tools.checkstyle.checks.annotation.SuppressWarningsCheckTest:testCompactNoUncheckedUnused,3,1,40.0,24.0,13.333333333333334,0.0,0.0,0.0,40.0,24.0,13.333333333333334,0.0,0.0,0.0,0.0,1.0,0.025,0.0,true
com.puppycrawl.tools.checkstyle.gui.ParseTreeTablePModel:getRoot,1,1,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,true
com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocNodeImplTest:testToString,1,1,3.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,true
com.puppycrawl.tools.checkstyle.checks.regexp.RegexpCheckTest:getPath,1,1,3.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,true
com.puppycrawl.tools.checkstyle.checks.design.MutableExceptionCheck:isExtendedClassNamedAsException,1,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,true
com.puppycrawl.tools.checkstyle.checks.annotation.SuppressWarningsCheckTest:testCompactAll,3,1,40.0,24.0,13.333333333333334,0.0,0.0,0.0,40.0,24.0,13.333333333333334,0.0,0.0,0.0,0.0,1.0,0.025,0.0,true
com.puppycrawl.tools.checkstyle.PackageNamesLoaderTest:testPackagesWithDots,1,1,6.0,6.0,6.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.0,true
com.puppycrawl.tools.checkstyle.checks.coding.NestedForDepthCheck:getRequiredTokens,1,1,3.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,true
com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testInvalidTryWithChecker,4,3,35.0,18.0,8.75,1.0,1.0,0.25,34.0,17.0,8.5,0.0,0.0,0.0,0.0,0.5,0.05714285714285714,0.1388888888888889,true
com.puppycrawl.tools.checkstyle.checks.imports.PkgControl:addGuard,1,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,true
com.puppycrawl.tools.checkstyle.internal.CommitValidationTest:validateCommitMessage,1,1,17.0,17.0,17.0,12.0,12.0,12.0,5.0,5.0,5.0,0.0,1.0,0.0,0.0,1.0,0.058823529411764705,0.06896551724137931,true
com.puppycrawl.tools.checkstyle.checks.coding.VariableDeclarationUsageDistanceCheck:calculateDistanceBetweenScopes,1,1,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.4,true
com.puppycrawl.tools.checkstyle.checks.coding.RequireThisCheck:isDeclarationToken,1,1,16.0,16.0,16.0,0.0,0.0,0.0,16.0,16.0,16.0,0.0,3.0,0.0,0.0,1.0,0.0625,0.0,true
com.puppycrawl.tools.checkstyle.checks.metrics.NPathComplexityCheckTest:testDefaultHooks,1,1,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,true
com.puppycrawl.tools.checkstyle.gui.MainFrameModel:parseFile,2,1,8.0,4.0,4.0,0.0,0.0,0.0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,true
com.puppycrawl.tools.checkstyle.api.DetailAST:findFirstToken,1,1,3.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,true
com.puppycrawl.tools.checkstyle.AllChecksTest:getSimpleNames,1,1,5.0,5.0,5.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,true
com.puppycrawl.tools.checkstyle.checks.annotation.SuppressWarningsCheckTest:testSingleNoUnWildcard,3,1,40.0,24.0,13.333333333333334,0.0,0.0,0.0,40.0,24.0,13.333333333333334,0.0,0.0,0.0,0.0,1.0,0.025,0.0,true
com.puppycrawl.tools.checkstyle.checks.annotation.AnnotationUseStyleCheck:checkTrailingComma,1,1,41.0,41.0,41.0,42.0,42.0,42.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.024390243902439025,0.024096385542168676,true
com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocTagInfoTest:testParam,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,true
com.puppycrawl.tools.checkstyle.checks.indentation.AbstractExpressionHandler:getSuggestedChildIndent,2,1,1.0,1.0,0.5,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,false
com.puppycrawl.tools.checkstyle.checks.indentation.CommentsIndentationCheckTest:testCommentIsInsideSwitchBlock,3,3,10.0,7.0,3.3333333333333335,0.0,0.0,0.0,10.0,7.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.3333333333333333,0.1,0.0,true
com.puppycrawl.tools.checkstyle.MainTest:testFileReferenceDuringException,1,1,3.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,true
com.puppycrawl.tools.checkstyle.BaseCheckTestSupport:verify,3,3,137.0,119.0,45.666666666666664,0.0,0.0,0.0,137.0,119.0,45.666666666666664,0.0,7.0,0.0,0.0,0.3333333333333333,0.0072992700729927005,0.0,true
com.google.checkstyle.test.base.ConfigurationBuilder:getLinesWithWarn,1,1,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,true
com.puppycrawl.tools.checkstyle.gui.ParseTreeTablePModel:getColumnCount,1,1,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,true
com.puppycrawl.tools.checkstyle.checks.SuppressWarningsHolderTest:testIsSuppressedWithAllArgument,4,4,43.0,17.0,10.75,0.0,0.0,0.0,43.0,17.0,10.75,0.0,0.0,0.0,0.0,0.25,0.046511627906976744,0.0,true
com.puppycrawl.tools.checkstyle.checks.javadoc.SingleLineJavadocCheckTest:simpleTest,2,1,5.0,3.0,2.5,0.0,0.0,0.0,5.0,3.0,2.5,0.0,0.0,0.0,0.0,1.0,0.2,0.0,true
com.puppycrawl.tools.checkstyle.checks.coding.FinalLocalVariableCheck:shouldRemoveFinalVariableCandidate,1,1,116.0,116.0,116.0,347.0,347.0,347.0,-231.0,-231.0,-231.0,0.0,0.0,1.0,1.0,1.0,0.008620689655172414,0.004319654427645789,true
com.puppycrawl.tools.checkstyle.JavadocDetailNodeParser:insertChildrenNodes,2,2,13.0,12.0,6.5,0.0,0.0,0.0,13.0,12.0,6.5,0.0,0.0,0.0,0.0,0.5,0.07692307692307693,0.0,true
com.puppycrawl.tools.checkstyle.api.LocalizedMessagesTest:testSize,1,1,5.0,5.0,5.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,true
com.puppycrawl.tools.checkstyle.checks.FileSetCheckLifecycleTest:testTranslation,3,2,4.0,2.0,1.3333333333333333,0.0,0.0,0.0,4.0,2.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.5,0.0,true
com.puppycrawl.tools.checkstyle.gui.ParseTreeModel:getChild,2,2,4.0,2.0,2.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,true
com.google.checkstyle.test.chapter4formatting.rule412nonemptyblocks.LeftCurlyTest:leftCurlyBracesTest,3,1,16.0,8.0,5.333333333333333,0.0,0.0,0.0,16.0,8.0,5.333333333333333,0.0,0.0,0.0,0.0,1.0,0.0625,0.0,true
com.puppycrawl.tools.checkstyle.checks.whitespace.InputEmptyLineSeparator:callable,1,1,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,true
com.puppycrawl.tools.checkstyle.internal.CheckUtil:CheckUtil,1,1,5.0,5.0,5.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,true
com.puppycrawl.tools.checkstyle.filters.SuppressWithNearbyCommentFilter:setCheckCPP,2,1,3.0,2.0,1.5,0.0,0.0,0.0,3.0,2.0,1.5,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,true
com.puppycrawl.tools.checkstyle.checks.naming.InputParameterNameReceiver:foo4,1,1,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,true
com.puppycrawl.tools.checkstyle.checks.coding.InputValidateOnlyOverlappingFalse:addSuffixToField,1,1,3.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,true
com.puppycrawl.tools.checkstyle.checks.blocks.RightCurlyCheckTest:testRightCurlySameAndLiteralDo,1,1,6.0,6.0,6.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.0,true
com.puppycrawl.tools.checkstyle.checks.header.RegexpHeaderCheckTest:testSetHeader,3,2,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,2.0,0.0,true
com.puppycrawl.tools.checkstyle.checks.header.HeaderCheckTest:getPath,1,1,6.0,6.0,6.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.0,true
com.puppycrawl.tools.checkstyle.internal.XDocsPagesTest:validatePackageSection,1,1,11.0,11.0,11.0,0.0,0.0,0.0,11.0,11.0,11.0,0.0,1.0,0.0,0.0,1.0,0.09090909090909091,0.0,true
com.puppycrawl.tools.checkstyle.checks.coding.DefaultComesLastCheckTest:getNonCompilablePath,1,1,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,true
com.puppycrawl.tools.checkstyle.checks.metrics.JavaNCSSCheckTest:testGetAcceptableTokens,1,1,3.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,true
com.google.checkstyle.test.chapter4formatting.rule4861blockcommentstyle.InputCommentsIndentationInEmptyBlock:foo3,1,1,6.0,6.0,6.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,2.0,0.0,0.0,1.0,0.16666666666666666,0.0,true
com.google.checkstyle.test.chapter4formatting.rule4861blockcommentstyle.InputCommentsIndentationInEmptyBlock:foo4,1,1,6.0,6.0,6.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,2.0,0.0,0.0,1.0,0.16666666666666666,0.0,true
com.google.checkstyle.test.chapter4formatting.rule4861blockcommentstyle.InputCommentsIndentationInEmptyBlock:foo1,1,1,6.0,6.0,6.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,2.0,0.0,0.0,1.0,0.16666666666666666,0.0,true
com.puppycrawl.tools.checkstyle.checks.javadoc.AbstractJavadocCheckTest:testBlockCommentPositionHasPrivateConstr,1,1,3.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,true
com.puppycrawl.tools.checkstyle.checks.coding.RequireThisCheck:findFrame,4,3,112.0,44.0,28.0,12.0,7.0,3.0,100.0,37.0,25.0,0.0,3.0,0.0,0.0,0.5,0.008928571428571428,0.024193548387096774,true
com.google.checkstyle.test.chapter4formatting.rule4861blockcommentstyle.InputCommentsIndentationInEmptyBlock:foo2,1,1,6.0,6.0,6.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,2.0,0.0,0.0,1.0,0.16666666666666666,0.0,true
com.google.checkstyle.test.chapter4formatting.rule4861blockcommentstyle.InputCommentsIndentationInEmptyBlock:foo7,1,1,6.0,6.0,6.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,2.0,0.0,0.0,1.0,0.16666666666666666,0.0,true
com.puppycrawl.tools.checkstyle.checks.indentation.CaseHandler:getSuggestedChildIndent,1,1,3.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,false
com.puppycrawl.tools.checkstyle.checks.header.HeaderCheck:postProcessHeaderLines,1,1,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,true
com.google.checkstyle.test.chapter4formatting.rule4861blockcommentstyle.InputCommentsIndentationInEmptyBlock:foo5,1,1,6.0,6.0,6.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,2.0,0.0,0.0,1.0,0.16666666666666666,0.0,true
com.google.checkstyle.test.chapter4formatting.rule4861blockcommentstyle.InputCommentsIndentationInEmptyBlock:foo6,1,1,6.0,6.0,6.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,2.0,0.0,0.0,1.0,0.16666666666666666,0.0,true
com.google.checkstyle.test.chapter6programpractice.rule62donotignoreexceptions.EmptyBlockTest:getPath,1,1,3.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,true
com.puppycrawl.tools.checkstyle.grammars.java8.InputAnnotationsOnArray:checkNotNullContents2,1,1,6.0,6.0,6.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,1.0,0.0,0.0,1.0,0.16666666666666666,0.0,true
com.puppycrawl.tools.checkstyle.checks.coding.IllegalTypeCheckTest:testStarImports,2,1,7.0,5.0,3.5,0.0,0.0,0.0,7.0,5.0,3.5,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.0,true
com.google.checkstyle.test.chapter6programpractice.rule64finalizers.NoFinalizerTest:setConfigurationBuilder,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,true
com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testGetAcceptableTokens,1,1,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,true
com.puppycrawl.tools.checkstyle.utils.CommonUtils:fillTemplateWithStringsByRegexp,1,1,11.0,11.0,11.0,0.0,0.0,0.0,11.0,11.0,11.0,0.0,1.0,0.0,0.0,1.0,0.09090909090909091,0.0,true
com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testValidMethodWithChecker,2,2,21.0,18.0,10.5,0.0,0.0,0.0,21.0,18.0,10.5,0.0,0.0,0.0,0.0,0.5,0.047619047619047616,0.0,true
com.puppycrawl.tools.checkstyle.checks.indentation.BlockParentHandler:getChildrenExpectedIndent,3,2,6.0,4.0,2.0,0.0,0.0,0.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.16666666666666666,0.0,true
com.puppycrawl.tools.checkstyle.checks.blocks.InputBracesSingleLineStatements:forEachLoop,1,1,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,true
com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheckTest:testGetAcceptableTokens,1,1,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,true
com.puppycrawl.tools.checkstyle.TreeWalker:getExternalResourceLocations,1,1,11.0,11.0,11.0,0.0,0.0,0.0,11.0,11.0,11.0,0.0,1.0,0.0,0.0,1.0,0.09090909090909091,0.0,true
com.puppycrawl.tools.checkstyle.checks.SuppressWarningsHolderTest:testSetAliasListCorrect,2,2,21.0,16.0,10.5,0.0,0.0,0.0,21.0,16.0,10.5,0.0,0.0,0.0,0.0,0.5,0.047619047619047616,0.0,true
com.puppycrawl.tools.checkstyle.checks.coding.InputValidateOnlyOverlappingTrue:addSuffixToParameter,1,1,3.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,true
com.puppycrawl.tools.checkstyle.grammars.javadoc.ParseTreeBuilder:treeAllStandardJavadocTags,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,true
com.puppycrawl.tools.checkstyle.checks.coding.EqualsAvoidNullCheck:isCalledOnStringField,1,1,41.0,41.0,41.0,40.0,40.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.024390243902439025,0.024691358024691357,true
com.puppycrawl.tools.checkstyle.checks.regexp.RegexpOnFilenameCheck:getFileName,1,1,7.0,7.0,7.0,0.0,0.0,0.0,7.0,7.0,7.0,0.0,1.0,0.0,0.0,1.0,0.14285714285714285,0.0,true
com.puppycrawl.tools.checkstyle.checks.annotation.SuppressWarningsCheck:getRequiredTokens,1,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,true
com.google.checkstyle.test.chapter2filebasic.rule233nonascii.AvoidEscapedUnicodeCharactersTest:getPath,1,1,3.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,true
com.puppycrawl.tools.checkstyle.PropertyCacheFile:put,1,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,true
com.puppycrawl.tools.checkstyle.gui.JTreeTable:JTreeTable,5,3,21.0,9.0,4.2,0.0,0.0,0.0,21.0,9.0,4.2,0.0,0.0,0.0,0.0,0.4,0.047619047619047616,0.0,true
com.puppycrawl.tools.checkstyle.checks.javadoc.AbstractJavadocCheckTest:testPositionWithSinglelineComments,2,2,7.0,4.0,3.5,0.0,0.0,0.0,7.0,4.0,3.5,0.0,0.0,0.0,0.0,0.5,0.14285714285714285,0.0,true
com.puppycrawl.tools.checkstyle.api.FullIdentTest:testNonValidCoordinates,1,1,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,true
com.puppycrawl.tools.checkstyle.checks.imports.PkgControl:getFullPackage,1,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,true
com.puppycrawl.tools.checkstyle.internal.XDocsPagesTest:validatePropertySectionProperties,6,1,81.0,27.0,13.5,193.0,193.0,32.166666666666664,-112.0,-166.0,-18.666666666666664,0.0,16.0,-12.0,-12.0,1.0,0.024691358024691357,0.025547445255474453,true
com.puppycrawl.tools.checkstyle.AstTreeStringPrinterTest:testIsProperUtilsClass,1,1,3.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,true
com.puppycrawl.tools.checkstyle.api.LineColumn:equals,1,1,3.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,true
com.puppycrawl.tools.checkstyle.checks.coding.FinalLocalVariableCheck:isInElseBlock,1,1,16.0,16.0,16.0,0.0,0.0,0.0,16.0,16.0,16.0,0.0,2.0,0.0,0.0,1.0,0.0625,0.0,true
com.google.checkstyle.test.chapter4formatting.rule411bracesareused.InputNeedBraces:InputNeedBraces,1,1,3.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,true
com.puppycrawl.tools.checkstyle.checks.coding.RequireThisCheckTest:testTokensNotNull,1,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,true
com.puppycrawl.tools.checkstyle.checks.header.RegexpHeaderCheckTest:testEmptyFilename,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,false
com.google.checkstyle.test.chapter5naming.rule528typevariablenames.ClassTypeParameterNameTest:testClassDefault,3,1,9.0,5.0,3.0,0.0,0.0,0.0,9.0,5.0,3.0,0.0,0.0,0.0,0.0,1.0,0.1111111111111111,0.0,true
com.puppycrawl.tools.checkstyle.grammars.javadoc.JavadocParseTreeTest:getHtmlPath,1,1,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,true
com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck:isMissingJavadocAllowed,1,1,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2,0.2,true
com.puppycrawl.tools.checkstyle.checks.annotation.PackageAnnotationCheckTest:getPath,1,1,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,true
com.puppycrawl.tools.checkstyle.checks.coding.InputValidateOnlyOverlappingTrue:method3,1,1,3.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,true
com.puppycrawl.tools.checkstyle.checks.coding.ReturnCountCheck:visitReturn,1,1,9.0,9.0,9.0,0.0,0.0,0.0,9.0,9.0,9.0,0.0,1.0,-1.0,-1.0,1.0,0.1111111111111111,0.0,true
com.puppycrawl.tools.checkstyle.MainTest:testPrintFullTreeOption,1,1,11.0,11.0,11.0,0.0,0.0,0.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0,0.09090909090909091,0.0,true
