,graph_name,apc,cyclo,npath
96,com.puppycrawl.tools.checkstyle.Configuration:isIgnoreImports,"(1.00000000000000, 1.00000000000000)",1.0,1.0
97,com.puppycrawl.tools.checkstyle.Configuration:isIgnoreWhitespace,"(1.00000000000000, 1.00000000000000)",1.0,1.0
98,com.puppycrawl.tools.checkstyle.Configuration:isIgnoreBraces,"(1.00000000000000, 1.00000000000000)",1.0,1.0
99,com.puppycrawl.tools.checkstyle.Configuration:setAllowProtected,"(1.00000000000000, 1.00000000000000)",1.0,1.0
100,com.puppycrawl.tools.checkstyle.Configuration:setAllowTabs,"(1.00000000000000, 1.00000000000000)",1.0,1.0
101,com.puppycrawl.tools.checkstyle.Configuration:setCacheFile,"(1.00000000000000, 1.00000000000000)",1.0,1.0
102,com.puppycrawl.tools.checkstyle.Configuration:setAllowNoAuthor,"(1.00000000000000, 1.00000000000000)",1.0,1.0
103,com.puppycrawl.tools.checkstyle.Verifier:getMethodTags,"('1.2906**n', '0.2079*0.5188**n + 0.1743*1.2221**n + 0.374*1.2906**n + 0.6667')",4.0,4.0
104,com.puppycrawl.tools.checkstyle.Configuration:setHeaderIgnoreLineNo,"(1.00000000000000, 1.00000000000000)",1.0,1.0
105,com.puppycrawl.tools.checkstyle.Configuration:setIgnoreBraces,"(1.00000000000000, 1.00000000000000)",1.0,1.0
106,com.puppycrawl.tools.checkstyle.InputBraces:testDoWhile,"(n**2, '0.5*n**2 + 2.5*n + 3.0')",3.0,4.0
107,com.puppycrawl.tools.checkstyle.Configuration:setIgnoreCastWhitespace,"(1.00000000000000, 1.00000000000000)",1.0,1.0
108,com.puppycrawl.tools.checkstyle.Configuration:setIgnoreImportLength,"(1.00000000000000, 1.00000000000000)",1.0,1.0
109,com.puppycrawl.tools.checkstyle.Configuration:setIgnoreImports,"(1.00000000000000, 1.00000000000000)",1.0,1.0
110,com.puppycrawl.tools.checkstyle.Configuration:setJavadocScope,"(1.00000000000000, 1.00000000000000)",1.0,1.0
111,com.puppycrawl.tools.checkstyle.Configuration:setMaxConstructorLength,"(1.00000000000000, 1.00000000000000)",1.0,1.0
112,com.puppycrawl.tools.checkstyle.Configuration:setMaxFileLength,"(1.00000000000000, 1.00000000000000)",1.0,1.0
113,com.puppycrawl.tools.checkstyle.Configuration:setMaxLineLength,"(1.00000000000000, 1.00000000000000)",1.0,1.0
114,com.puppycrawl.tools.checkstyle.Configuration:setMaxMethodLength,"(1.00000000000000, 1.00000000000000)",1.0,1.0
115,com.puppycrawl.tools.checkstyle.Configuration:setParamPat,"(1.00000000000000, 1.00000000000000)",1.0,1.0
116,com.puppycrawl.tools.checkstyle.Configuration:setIgnoreWhitespace,"(1.00000000000000, 1.00000000000000)",1.0,1.0
117,com.puppycrawl.tools.checkstyle.Configuration:setMemberPat,"(1.00000000000000, 1.00000000000000)",1.0,1.0
118,com.puppycrawl.tools.checkstyle.Configuration:setPublicMemberPat,"(1.00000000000000, 1.00000000000000)",1.0,1.0
119,com.puppycrawl.tools.checkstyle.Configuration:setStaticFinalPat,"(1.00000000000000, 1.00000000000000)",1.0,1.0
120,com.puppycrawl.tools.checkstyle.Configuration:setStaticPat,"(1.00000000000000, 1.00000000000000)",1.0,1.0
121,com.puppycrawl.tools.checkstyle.DefaultLogger:addError,"(1.00000000000000, 1.00000000000000)",1.0,1.0
122,com.puppycrawl.tools.checkstyle.DefaultLogger:auditFinished,"(1.00000000000000, 1.00000000000000)",1.0,1.0
123,com.puppycrawl.tools.checkstyle.DefaultLogger:auditStarted,"(1.00000000000000, 1.00000000000000)",1.0,1.0
124,com.puppycrawl.tools.checkstyle.Configuration:setTypePat,"(1.00000000000000, 1.00000000000000)",1.0,1.0
125,com.puppycrawl.tools.checkstyle.DefaultLogger:fileFinished,"(1.00000000000000, 1.00000000000000)",1.0,1.0
126,com.puppycrawl.tools.checkstyle.DefaultLogger:fileStarted,"(1.00000000000000, 1.00000000000000)",1.0,1.0
127,com.puppycrawl.tools.checkstyle.DefaultLogger:getOutputStream,"(1.00000000000000, 1.00000000000000)",1.0,1.0
128,com.puppycrawl.tools.checkstyle.DefaultLogger:DefaultLogger,"(1.00000000000000, 1.00000000000000)",1.0,1.0
129,com.puppycrawl.tools.checkstyle.DefaultLogger:setOutputStream,"(1.00000000000000, 1.00000000000000)",1.0,1.0
130,com.puppycrawl.tools.checkstyle.InputSimple:InputSimple,"(1.00000000000000, 1.00000000000000)",1.0,1.0
131,com.puppycrawl.tools.checkstyle.InputSimple:test1,"(1.00000000000000, 1.00000000000000)",1.0,1.0
132,com.puppycrawl.tools.checkstyle.InputSimple:longMethod,"(1.00000000000000, 1.00000000000000)",1.0,1.0
133,com.puppycrawl.tools.checkstyle.InputTags:method11,"(1.00000000000000, 1.00000000000000)",1.0,1.0
134,com.puppycrawl.tools.checkstyle.InputTags:method10,"(1.00000000000000, 1.00000000000000)",1.0,1.0
135,com.puppycrawl.tools.checkstyle.InputBraces:condition,"(1.00000000000000, 1.00000000000000)",1.0,1.0
136,com.puppycrawl.tools.checkstyle.InputTags:method12,"(1.00000000000000, 1.00000000000000)",1.0,1.0
137,com.puppycrawl.tools.checkstyle.InputTags:method1,"(1.00000000000000, 1.00000000000000)",1.0,1.0
138,com.puppycrawl.tools.checkstyle.InputTags:method2,"(1.00000000000000, 1.00000000000000)",1.0,1.0
139,com.puppycrawl.tools.checkstyle.InputTags:method3,"(1.00000000000000, 1.00000000000000)",1.0,1.0
140,com.puppycrawl.tools.checkstyle.InputTags:method4,"(1.00000000000000, 1.00000000000000)",1.0,1.0
141,com.puppycrawl.tools.checkstyle.InputTags:method5,"(1.00000000000000, 1.00000000000000)",1.0,1.0
142,com.puppycrawl.tools.checkstyle.InputTags:method6,"(1.00000000000000, 1.00000000000000)",1.0,1.0
143,com.puppycrawl.tools.checkstyle.InputTags:method9,"(1.00000000000000, 1.00000000000000)",1.0,1.0
144,com.puppycrawl.tools.checkstyle.InputTags:method8,"(1.00000000000000, 1.00000000000000)",1.0,1.0
145,com.puppycrawl.tools.checkstyle.InputTags:method7,"(1.00000000000000, 1.00000000000000)",1.0,1.0
146,com.puppycrawl.tools.checkstyle.InputWhitespace:divTest,"(1.00000000000000, 1.00000000000000)",1.0,1.0
147,com.puppycrawl.tools.checkstyle.InputWhitespace:method1,"(1.00000000000000, 1.00000000000000)",1.0,1.0
148,com.puppycrawl.tools.checkstyle.InputWhitespace:nonVoid,"(1.00000000000000, 1.00000000000000)",1.0,1.0
149,com.puppycrawl.tools.checkstyle.InputWhitespace:starTest,"(1.00000000000000, 1.00000000000000)",1.0,1.0
150,com.puppycrawl.tools.checkstyle.InputWhitespace:testCasts,"(1.00000000000000, 1.00000000000000)",1.0,1.0
151,com.puppycrawl.tools.checkstyle.InputWhitespace:testQuestions,"(1.00000000000000, 1.00000000000000)",1.0,1.0
152,com.puppycrawl.tools.checkstyle.JavadocTag:getArg1,"(1.00000000000000, 1.00000000000000)",1.0,1.0
153,com.puppycrawl.tools.checkstyle.JavadocTag:getLineNo,"(1.00000000000000, 1.00000000000000)",1.0,1.0
154,com.puppycrawl.tools.checkstyle.JavadocTag:JavadocTag,"(1.00000000000000, 1.00000000000000)",1.0,1.0
155,com.puppycrawl.tools.checkstyle.JavadocTag:getTag,"(1.00000000000000, 1.00000000000000)",1.0,1.0
156,com.puppycrawl.tools.checkstyle.JavadocTag:isAuthorTag,"(1.00000000000000, 1.00000000000000)",1.0,1.0
157,com.puppycrawl.tools.checkstyle.JavadocTag:isParamTag,"(1.00000000000000, 1.00000000000000)",1.0,1.0
158,com.puppycrawl.tools.checkstyle.JavadocTag:isReturnTag,"(1.00000000000000, 1.00000000000000)",1.0,1.0
159,com.puppycrawl.tools.checkstyle.JavadocTag:isSeeTag,"(1.00000000000000, 1.00000000000000)",1.0,1.0
160,com.puppycrawl.tools.checkstyle.LineText:appendText,"(1.00000000000000, 1.00000000000000)",1.0,1.0
161,com.puppycrawl.tools.checkstyle.JavadocTag:toString,"(1.00000000000000, 1.00000000000000)",1.0,1.0
162,com.puppycrawl.tools.checkstyle.LineText:getLineNo,"(1.00000000000000, 1.00000000000000)",1.0,1.0
163,com.puppycrawl.tools.checkstyle.LineText:getText,"(1.00000000000000, 1.00000000000000)",1.0,1.0
164,com.puppycrawl.tools.checkstyle.LineText:LineText,"(1.00000000000000, 1.00000000000000)",1.0,1.0
165,com.puppycrawl.tools.checkstyle.LineText:toString,"(1.00000000000000, 1.00000000000000)",1.0,1.0
166,com.puppycrawl.tools.checkstyle.MethodSignature:addParam,"(1.00000000000000, 1.00000000000000)",1.0,1.0
167,com.puppycrawl.tools.checkstyle.MethodSignature:getParams,"(1.00000000000000, 1.00000000000000)",1.0,1.0
168,com.puppycrawl.tools.checkstyle.MethodSignature:getThrows,"(1.00000000000000, 1.00000000000000)",1.0,1.0
169,com.puppycrawl.tools.checkstyle.MethodSignature:getLineNo,"(1.00000000000000, 1.00000000000000)",1.0,1.0
170,com.puppycrawl.tools.checkstyle.MethodSignature:setLineNo,"(1.00000000000000, 1.00000000000000)",1.0,1.0
171,com.puppycrawl.tools.checkstyle.MethodSignature:setThrows,"(1.00000000000000, 1.00000000000000)",1.0,1.0
172,com.puppycrawl.tools.checkstyle.Main:usage,"(1.00000000000000, 1.00000000000000)",1.0,1.0
173,com.puppycrawl.tools.checkstyle.MyCommonAST:getColumnNo,"(1.00000000000000, 1.00000000000000)",1.0,1.0
174,com.puppycrawl.tools.checkstyle.MyCommonAST:getLineNo,"(1.00000000000000, 1.00000000000000)",1.0,1.0
175,com.puppycrawl.tools.checkstyle.MyCommonAST:initialize,"(1.00000000000000, 1.00000000000000)",1.0,1.0
176,com.puppycrawl.tools.checkstyle.MyModifierSet:containsProtected,"(1.00000000000000, 1.00000000000000)",1.0,1.0
177,com.puppycrawl.tools.checkstyle.MyModifierSet:containsPrivate,"(1.00000000000000, 1.00000000000000)",1.0,1.0
178,com.puppycrawl.tools.checkstyle.MyModifierSet:containsFinal,"(1.00000000000000, 1.00000000000000)",1.0,1.0
179,com.puppycrawl.tools.checkstyle.MyModifierSet:containsPublic,"(1.00000000000000, 1.00000000000000)",1.0,1.0
180,com.puppycrawl.tools.checkstyle.MyModifierSet:containsStatic,"(1.00000000000000, 1.00000000000000)",1.0,1.0
181,com.puppycrawl.tools.checkstyle.MyModifierSet:getFirstLineNo,"(1.00000000000000, 1.00000000000000)",1.0,1.0
182,com.puppycrawl.tools.checkstyle.MyModifierSet:size,"(1.00000000000000, 1.00000000000000)",1.0,1.0
183,com.puppycrawl.tools.checkstyle.MyToken:getText,"(1.00000000000000, 1.00000000000000)",1.0,1.0
184,com.puppycrawl.tools.checkstyle.MyVariable:getModifierSet,"(1.00000000000000, 1.00000000000000)",1.0,1.0
185,com.puppycrawl.tools.checkstyle.MyVariable:MyVariable,"(1.00000000000000, 1.00000000000000)",1.0,1.0
186,com.puppycrawl.tools.checkstyle.MyToken:MyToken,"(1.00000000000000, 1.00000000000000)",1.0,1.0
187,com.puppycrawl.tools.checkstyle.PropertyCacheFile:checkedOk,"(1.00000000000000, 1.00000000000000)",1.0,1.0
188,com.puppycrawl.tools.checkstyle.Scope:compareTo,"(1.00000000000000, 1.00000000000000)",1.0,1.0
189,com.puppycrawl.tools.checkstyle.Scope:getName,"(1.00000000000000, 1.00000000000000)",1.0,1.0
190,com.puppycrawl.tools.checkstyle.Scope:Scope,"(1.00000000000000, 1.00000000000000)",1.0,1.0
191,com.puppycrawl.tools.checkstyle.Verifier:clearMessages,"(1.00000000000000, 1.00000000000000)",1.0,1.0
192,com.puppycrawl.tools.checkstyle.Scope:toString,"(1.00000000000000, 1.00000000000000)",1.0,1.0
193,com.puppycrawl.tools.checkstyle.StringArrayReader:close,"(1.00000000000000, 1.00000000000000)",1.0,1.0
194,com.puppycrawl.tools.checkstyle.StringArrayReader:StringArrayReader,"(1.00000000000000, 1.00000000000000)",1.0,1.0
195,com.puppycrawl.tools.checkstyle.Verifier:getMessages,"(1.00000000000000, 1.00000000000000)",1.0,1.0
196,com.puppycrawl.tools.checkstyle.Verifier:log,"(1.00000000000000, 1.00000000000000)",1.0,1.0
197,com.puppycrawl.tools.checkstyle.Verifier:reportCppComment,"(1.00000000000000, 1.00000000000000)",1.0,1.0
198,com.puppycrawl.tools.checkstyle.Verifier:lineIsBlank,"(1.00000000000000, 1.00000000000000)",1.0,1.0
199,com.puppycrawl.tools.checkstyle.Verifier:Verifier,"(1.00000000000000, 1.00000000000000)",1.0,1.0
200,com.puppycrawl.tools.checkstyle.Verifier:reportEndTypeBlock,"(1.00000000000000, 1.00000000000000)",1.0,1.0
201,com.puppycrawl.tools.checkstyle.Verifier:reportEndMethodBlock,"(1.00000000000000, 1.00000000000000)",1.0,1.0
202,com.puppycrawl.tools.checkstyle.Verifier:reportReference,"(1.00000000000000, 1.00000000000000)",1.0,1.0
203,com.puppycrawl.tools.checkstyle.Verifier:reportStartMethodBlock,"(1.00000000000000, 1.00000000000000)",1.0,1.0
204,com.puppycrawl.tools.checkstyle.Verifier:verifyWSAroundEnd,"(1.00000000000000, 1.00000000000000)",1.0,1.0
205,com.puppycrawl.tools.checkstyle.VerifierSingleton:getInstance,"(1.00000000000000, 1.00000000000000)",1.0,1.0
206,com.puppycrawl.tools.checkstyle.VerifierSingleton:VerifierSingleton,"(1.00000000000000, 1.00000000000000)",1.0,1.0
207,com.puppycrawl.tools.checkstyle.Verifier:reportPackageName,"(1.00000000000000, 1.00000000000000)",1.0,1.0
208,com.puppycrawl.tools.checkstyle.XMLLogger:addError,"(1.00000000000000, 1.00000000000000)",1.0,1.0
209,com.puppycrawl.tools.checkstyle.VerifierSingleton:setInstance,"(1.00000000000000, 1.00000000000000)",1.0,1.0
210,com.puppycrawl.tools.checkstyle.XMLLogger:auditStarted,"(1.00000000000000, 1.00000000000000)",1.0,1.0
211,com.puppycrawl.tools.checkstyle.XMLLogger:auditFinished,"(1.00000000000000, 1.00000000000000)",1.0,1.0
212,com.puppycrawl.tools.checkstyle.XMLLogger:addException,"(1.00000000000000, 1.00000000000000)",1.0,1.0
213,com.puppycrawl.tools.checkstyle.XMLLogger:fileStarted,"(1.00000000000000, 1.00000000000000)",1.0,1.0
214,com.puppycrawl.tools.checkstyle.XMLLogger:fileFinished,"(1.00000000000000, 1.00000000000000)",1.0,1.0
215,com.puppycrawl.tools.checkstyle.XMLLogger:getOutputStream,"(1.00000000000000, 1.00000000000000)",1.0,1.0
216,com.puppycrawl.tools.checkstyle.XMLLogger:XMLLogger,"(1.00000000000000, 1.00000000000000)",1.0,1.0
217,com.puppycrawl.tools.checkstyle.InputBraces:testWhile,"('1.3247**n', '0.2111*0.8688**n + 3.9026*1.3247**n + 0.0208*n**3 + 0.1875*n**2 + 1.1666*n + 4.0002')",6.0,24.0
