,graph_name,apc,cyclo,npath
184,com.puppycrawl.tools.checkstyle.StringArrayReader:ensureOpen,"(2.00000000000000, 2.00000000000000)",2.0,2.0
185,com.puppycrawl.tools.checkstyle.UtilsTest:testBadRegex,"(2.00000000000000, 2.00000000000000)",2.0,2.0
186,com.puppycrawl.tools.checkstyle.XMLLogger:addError,"(2.00000000000000, 2.00000000000000)",2.0,2.0
187,com.puppycrawl.tools.checkstyle.api.LocalizedMessage:getBundle,"(2.00000000000000, 2.00000000000000)",2.0,2.0
188,com.puppycrawl.tools.checkstyle.api.TokenTypes:getTokenId,"(2.00000000000000, 2.00000000000000)",2.0,2.0
189,com.puppycrawl.tools.checkstyle.checks.EqualsHashCodeCheck:isObjectParam,"(2.00000000000000, 2.00000000000000)",2.0,2.0
190,com.puppycrawl.tools.checkstyle.checks.AbstractOptionCheck:setOption,"(2.00000000000000, 2.00000000000000)",2.0,2.0
191,com.puppycrawl.tools.checkstyle.checks.FileLengthCheck:beginTree,"(2.00000000000000, 2.00000000000000)",2.0,2.0
192,com.puppycrawl.tools.checkstyle.api.Scope:getInstance,"(2.00000000000000, 2.00000000000000)",2.0,2.0
193,com.puppycrawl.tools.checkstyle.api.Utils:getRE,"(2.00000000000000, 2.00000000000000)",2.0,2.0
194,com.puppycrawl.tools.checkstyle.checks.IllegalInstantiationCheck:processImport,"(2.00000000000000, 2.00000000000000)",2.0,2.0
195,com.puppycrawl.tools.checkstyle.checks.HeaderCheck:finishLocalSetup,"(2.00000000000000, 2.00000000000000)",2.0,2.0
196,com.puppycrawl.tools.checkstyle.checks.IllegalImportCheck:visitToken,"(2.00000000000000, 2.00000000000000)",2.0,2.0
197,com.puppycrawl.tools.checkstyle.checks.ParameterNumberCheck:visitToken,"(2.00000000000000, 2.00000000000000)",2.0,2.0
198,com.puppycrawl.tools.checkstyle.checks.SimplifyBooleanReturnCheck:returnsOnlyBooleanLiteral,"(2.00000000000000, 2.00000000000000)",2.0,2.0
199,com.puppycrawl.tools.checkstyle.checks.SimplifyBooleanExpressionCheck:visitToken,"(2.00000000000000, 2.00000000000000)",2.0,2.0
200,com.puppycrawl.tools.checkstyle.checks.PackageNameCheck:visitToken,"(2.00000000000000, 2.00000000000000)",2.0,2.0
201,com.puppycrawl.tools.checkstyle.checks.HiddenFieldCheck:leaveToken,"(2.00000000000000, 2.00000000000000)",2.0,2.0
202,com.puppycrawl.tools.checkstyle.checks.TabCharacterCheck:beginTree,"('1.2207**n', '0.23*0.7245**n + 0.2918*1.0633**n + 0.7217*1.2207**n + 1.0')",3.0,3.0
203,com.puppycrawl.tools.checkstyle.checks.JavadocMethodCheck:processImport,"(2.00000000000000, 2.00000000000000)",2.0,2.0
204,com.puppycrawl.tools.checkstyle.checks.UpperEllCheck:visitToken,"(2.00000000000000, 2.00000000000000)",2.0,2.0
205,com.puppycrawl.tools.checkstyle.api.ScopeTest:testMisc,"(2.00000000000000, 2.00000000000000)",2.0,2.0
206,com.puppycrawl.tools.checkstyle.checks.FileLengthCheckTest:testArgs,"(2.00000000000000, 2.00000000000000)",2.0,2.0
207,com.puppycrawl.tools.checkstyle.checks.TranslationCheck:logIOException,"(2.00000000000000, 2.00000000000000)",2.0,2.0
208,com.puppycrawl.tools.checkstyle.checks.HeaderCheckTest:testNoHeader,"(2.00000000000000, 2.00000000000000)",2.0,2.0
209,com.puppycrawl.tools.checkstyle.checks.HeaderCheckTest:testEmptyFilename,"(2.00000000000000, 2.00000000000000)",2.0,2.0
210,com.puppycrawl.tools.checkstyle.PropertyCacheFile:getConfigHashCode,"(2.00000000000000, 2.00000000000000)",2.0,2.0
211,com.puppycrawl.tools.checkstyle.checks.ConstantNameCheckTest:testIllegalRegexp,"(2.00000000000000, 2.00000000000000)",2.0,2.0
212,com.puppycrawl.tools.checkstyle.DefaultLogger:addException,"(2.00000000000000, 2.00000000000000)",2.0,2.0
213,com.puppycrawl.tools.checkstyle.api.LocalizedMessage:getMessage,"(2.00000000000000, 2.00000000000000)",2.0,2.0
214,com.puppycrawl.tools.checkstyle.checks.HeaderCheckTest:testIllegalArgs,"(2.00000000000000, 2.00000000000000)",2.0,2.0
215,com.puppycrawl.tools.checkstyle.XMLLogger:setOutputStream,"(2.00000000000000, 2.00000000000000)",2.0,2.0
216,com.puppycrawl.tools.checkstyle.api.Utils:createRE,"(2.00000000000000, 2.00000000000000)",2.0,2.0
217,com.puppycrawl.tools.checkstyle.checks.JavadocTypeCheck:setVersionFormat,"(2.00000000000000, 2.00000000000000)",2.0,2.0
218,com.puppycrawl.tools.checkstyle.checks.JavadocTypeCheck:setAuthorFormat,"(2.00000000000000, 2.00000000000000)",2.0,2.0
219,com.puppycrawl.tools.checkstyle.AbstractLoader:error,"(1.00000000000000, 1.00000000000000)",1.0,1.0
220,com.puppycrawl.tools.checkstyle.checks.VisibilityModifierCheck:setPublicMemberPattern,"(2.00000000000000, 2.00000000000000)",2.0,2.0
221,com.puppycrawl.tools.checkstyle.AbstractLoader:fatalError,"(1.00000000000000, 1.00000000000000)",1.0,1.0
222,com.puppycrawl.tools.checkstyle.checks.LineLengthCheck:setIgnorePattern,"(2.00000000000000, 2.00000000000000)",2.0,2.0
223,com.puppycrawl.tools.checkstyle.checks.AbstractFormatCheck:setFormat,"(2.00000000000000, 2.00000000000000)",2.0,2.0
224,com.puppycrawl.tools.checkstyle.AbstractLoader:warning,"(1.00000000000000, 1.00000000000000)",1.0,1.0
225,com.puppycrawl.tools.checkstyle.checks.ClassResolver:isLoadable,"(2.00000000000000, 2.00000000000000)",2.0,2.0
226,com.puppycrawl.tools.checkstyle.AllTests:main,"(1.00000000000000, 1.00000000000000)",1.0,1.0
227,com.puppycrawl.tools.checkstyle.AbstractLoader:AbstractLoader,"(1.00000000000000, 1.00000000000000)",1.0,1.0
228,com.puppycrawl.tools.checkstyle.AuditEvent:getColumn,"(1.00000000000000, 1.00000000000000)",1.0,1.0
229,com.puppycrawl.tools.checkstyle.AbstractLoader:parseInputSource,"(1.00000000000000, 1.00000000000000)",1.0,1.0
230,com.puppycrawl.tools.checkstyle.AuditEvent:getFileName,"(1.00000000000000, 1.00000000000000)",1.0,1.0
231,com.puppycrawl.tools.checkstyle.AuditEvent:getLocalizedMessage,"(1.00000000000000, 1.00000000000000)",1.0,1.0
232,com.puppycrawl.tools.checkstyle.AuditEvent:getLine,"(1.00000000000000, 1.00000000000000)",1.0,1.0
233,com.puppycrawl.tools.checkstyle.AuditEvent:getMessage,"(1.00000000000000, 1.00000000000000)",1.0,1.0
234,com.puppycrawl.tools.checkstyle.AllTests:suite,"(1.00000000000000, 1.00000000000000)",1.0,1.0
235,com.puppycrawl.tools.checkstyle.AuditEvent:AuditEvent,"(1.00000000000000, 1.00000000000000)",1.0,1.0
236,com.puppycrawl.tools.checkstyle.ConfigurationLoader:getConfiguration,"(1.00000000000000, 1.00000000000000)",1.0,1.0
237,com.puppycrawl.tools.checkstyle.ConfigurationLoader:ConfigurationLoader,"(1.00000000000000, 1.00000000000000)",1.0,1.0
238,com.puppycrawl.tools.checkstyle.ConfigurationLoader:parseInputStream,"(1.00000000000000, 1.00000000000000)",1.0,1.0
239,com.puppycrawl.tools.checkstyle.ConfigurationLoaderTest:loadConfiguration,"(1.00000000000000, 1.00000000000000)",1.0,1.0
240,com.puppycrawl.tools.checkstyle.ConfigurationLoaderTest:initProperties,"(1.00000000000000, 1.00000000000000)",1.0,1.0
241,com.puppycrawl.tools.checkstyle.ConfigurationLoaderTest:testEmptyConfiguration,"(1.00000000000000, 1.00000000000000)",1.0,1.0
242,com.puppycrawl.tools.checkstyle.ConfigurationLoaderTest:testCheckstyleChecks,"(1.00000000000000, 1.00000000000000)",1.0,1.0
243,com.puppycrawl.tools.checkstyle.DefaultConfiguration:addAttribute,"(1.00000000000000, 1.00000000000000)",1.0,1.0
244,com.puppycrawl.tools.checkstyle.DefaultConfiguration:addChild,"(1.00000000000000, 1.00000000000000)",1.0,1.0
245,com.puppycrawl.tools.checkstyle.DefaultConfiguration:getName,"(1.00000000000000, 1.00000000000000)",1.0,1.0
246,com.puppycrawl.tools.checkstyle.DefaultConfiguration:getAttributeNames,"(1.00000000000000, 1.00000000000000)",1.0,1.0
247,com.puppycrawl.tools.checkstyle.DefaultConfiguration:DefaultConfiguration,"(1.00000000000000, 1.00000000000000)",1.0,1.0
248,com.puppycrawl.tools.checkstyle.DefaultContext:add,"(1.00000000000000, 1.00000000000000)",1.0,1.0
249,com.puppycrawl.tools.checkstyle.DefaultContext:getAttributeNames,"(1.00000000000000, 1.00000000000000)",1.0,1.0
250,com.puppycrawl.tools.checkstyle.DefaultConfiguration:getChildren,"(1.00000000000000, 1.00000000000000)",1.0,1.0
251,com.puppycrawl.tools.checkstyle.DefaultContext:get,"(1.00000000000000, 1.00000000000000)",1.0,1.0
252,com.puppycrawl.tools.checkstyle.DefaultLogger:auditFinished,"(1.00000000000000, 1.00000000000000)",1.0,1.0
253,com.puppycrawl.tools.checkstyle.DefaultLogger:auditStarted,"(1.00000000000000, 1.00000000000000)",1.0,1.0
254,com.puppycrawl.tools.checkstyle.DefaultLogger:fileStarted,"(1.00000000000000, 1.00000000000000)",1.0,1.0
255,com.puppycrawl.tools.checkstyle.LocalizedMessageTest:setUp,"(1.00000000000000, 1.00000000000000)",1.0,1.0
256,com.puppycrawl.tools.checkstyle.LocalizedMessageTest:testMisc,"(1.00000000000000, 1.00000000000000)",1.0,1.0
257,com.puppycrawl.tools.checkstyle.DefaultLogger:fileFinished,"(1.00000000000000, 1.00000000000000)",1.0,1.0
258,com.puppycrawl.tools.checkstyle.PackageNamesLoader:getModuleFactory,"(1.00000000000000, 1.00000000000000)",1.0,1.0
259,com.puppycrawl.tools.checkstyle.Main:usage,"(1.00000000000000, 1.00000000000000)",1.0,1.0
260,com.puppycrawl.tools.checkstyle.PackageNamesLoader:PackageNamesLoader,"(1.00000000000000, 1.00000000000000)",1.0,1.0
261,com.puppycrawl.tools.checkstyle.PackageNamesLoaderTest:testDefault,"(1.00000000000000, 1.00000000000000)",1.0,1.0
262,com.puppycrawl.tools.checkstyle.PackageNamesLoaderTest:testFile,"(1.00000000000000, 1.00000000000000)",1.0,1.0
263,com.puppycrawl.tools.checkstyle.PackageObjectFactory:addPackage,"(1.00000000000000, 1.00000000000000)",1.0,1.0
264,com.puppycrawl.tools.checkstyle.PackageObjectFactory:PackageObjectFactory,"(1.00000000000000, 1.00000000000000)",1.0,1.0
265,com.puppycrawl.tools.checkstyle.PackageObjectFactoryTest:setUp,"(1.00000000000000, 1.00000000000000)",1.0,1.0
266,com.puppycrawl.tools.checkstyle.PackageNamesLoaderTest:validateFactory,"(1.00000000000000, 1.00000000000000)",1.0,1.0
267,com.puppycrawl.tools.checkstyle.PackageObjectFactoryTest:testMakeCheckFromName,"(1.00000000000000, 1.00000000000000)",1.0,1.0
268,com.puppycrawl.tools.checkstyle.PackageObjectFactoryTest:testMakeObectFromList,"(1.00000000000000, 1.00000000000000)",1.0,1.0
269,com.puppycrawl.tools.checkstyle.PackageObjectFactory:getPackages,"(1.00000000000000, 1.00000000000000)",1.0,1.0
270,com.puppycrawl.tools.checkstyle.PropertyCacheFile:checkedOk,"(1.00000000000000, 1.00000000000000)",1.0,1.0
271,com.puppycrawl.tools.checkstyle.PackageObjectFactoryTest:testMakeObjectFromName,"(1.00000000000000, 1.00000000000000)",1.0,1.0
272,com.puppycrawl.tools.checkstyle.XMLLogger:addException,"(1.00000000000000, 1.00000000000000)",1.0,1.0
273,com.puppycrawl.tools.checkstyle.UtilsTest:testLengthExpandedTabs,"(1.00000000000000, 1.00000000000000)",1.0,1.0
274,com.puppycrawl.tools.checkstyle.XMLLogger:auditStarted,"(1.00000000000000, 1.00000000000000)",1.0,1.0
275,com.puppycrawl.tools.checkstyle.StringArrayReader:StringArrayReader,"(1.00000000000000, 1.00000000000000)",1.0,1.0
276,com.puppycrawl.tools.checkstyle.XMLLogger:fileStarted,"(1.00000000000000, 1.00000000000000)",1.0,1.0
277,com.puppycrawl.tools.checkstyle.StringArrayReader:close,"(1.00000000000000, 1.00000000000000)",1.0,1.0
278,com.puppycrawl.tools.checkstyle.api.AbstractFileSetCheck:destroy,"(1.00000000000000, 1.00000000000000)",1.0,1.0
279,com.puppycrawl.tools.checkstyle.XMLLogger:XMLLogger,"(1.00000000000000, 1.00000000000000)",1.0,1.0
280,com.puppycrawl.tools.checkstyle.XMLLogger:fileFinished,"(1.00000000000000, 1.00000000000000)",1.0,1.0
281,com.puppycrawl.tools.checkstyle.api.AbstractFileSetCheck:getMessageBundle,"(1.00000000000000, 1.00000000000000)",1.0,1.0
282,com.puppycrawl.tools.checkstyle.api.AbstractFileSetCheck:getMessageDispatcher,"(1.00000000000000, 1.00000000000000)",1.0,1.0
283,com.puppycrawl.tools.checkstyle.api.AbstractFileSetCheck:setMessageDispatcher,"(1.00000000000000, 1.00000000000000)",1.0,1.0
284,com.puppycrawl.tools.checkstyle.api.AutomaticBean:finishLocalSetup,"(1.00000000000000, 1.00000000000000)",1.0,1.0
285,com.puppycrawl.tools.checkstyle.api.AutomaticBean:getConfiguration,"(1.00000000000000, 1.00000000000000)",1.0,1.0
286,com.puppycrawl.tools.checkstyle.api.AutomaticBean:setupChild,"(1.00000000000000, 1.00000000000000)",1.0,1.0
287,com.puppycrawl.tools.checkstyle.api.AutomaticBean:initConverters,"(1.00000000000000, 1.00000000000000)",1.0,1.0
288,com.puppycrawl.tools.checkstyle.api.Check:finishTree,"(1.00000000000000, 1.00000000000000)",1.0,1.0
289,com.puppycrawl.tools.checkstyle.api.Check:destroy,"(1.00000000000000, 1.00000000000000)",1.0,1.0
290,com.puppycrawl.tools.checkstyle.api.Check:getAcceptableTokens,"(1.00000000000000, 1.00000000000000)",1.0,1.0
291,com.puppycrawl.tools.checkstyle.api.Check:beginTree,"(1.00000000000000, 1.00000000000000)",1.0,1.0
292,com.puppycrawl.tools.checkstyle.api.Check:getClassLoader,"(1.00000000000000, 1.00000000000000)",1.0,1.0
293,com.puppycrawl.tools.checkstyle.api.Check:getFileContents,"(1.00000000000000, 1.00000000000000)",1.0,1.0
294,com.puppycrawl.tools.checkstyle.api.Check:getLines,"(1.00000000000000, 1.00000000000000)",1.0,1.0
295,com.puppycrawl.tools.checkstyle.api.Check:getTabWidth,"(1.00000000000000, 1.00000000000000)",1.0,1.0
296,com.puppycrawl.tools.checkstyle.api.Check:getResourceBundle,"(1.00000000000000, 1.00000000000000)",1.0,1.0
297,com.puppycrawl.tools.checkstyle.api.Check:getTokenNames,"(1.00000000000000, 1.00000000000000)",1.0,1.0
298,com.puppycrawl.tools.checkstyle.api.Check:log,"(1.00000000000000, 1.00000000000000)",1.0,1.0
299,com.puppycrawl.tools.checkstyle.api.Check:leaveToken,"(1.00000000000000, 1.00000000000000)",1.0,1.0
300,com.puppycrawl.tools.checkstyle.api.Check:getRequiredTokens,"(1.00000000000000, 1.00000000000000)",1.0,1.0
301,com.puppycrawl.tools.checkstyle.api.Check:setFileContents,"(1.00000000000000, 1.00000000000000)",1.0,1.0
302,com.puppycrawl.tools.checkstyle.api.Check:setClassLoader,"(1.00000000000000, 1.00000000000000)",1.0,1.0
303,com.puppycrawl.tools.checkstyle.api.Check:setTabWidth,"(1.00000000000000, 1.00000000000000)",1.0,1.0
304,com.puppycrawl.tools.checkstyle.api.Check:visitToken,"(1.00000000000000, 1.00000000000000)",1.0,1.0
305,com.puppycrawl.tools.checkstyle.api.Check:setMessages,"(1.00000000000000, 1.00000000000000)",1.0,1.0
306,com.puppycrawl.tools.checkstyle.api.CheckstyleException:getCause,"(1.00000000000000, 1.00000000000000)",1.0,1.0
307,com.puppycrawl.tools.checkstyle.api.DetailAST:getParent,"(1.00000000000000, 1.00000000000000)",1.0,1.0
308,com.puppycrawl.tools.checkstyle.api.CheckstyleException:CheckstyleException,"(1.00000000000000, 1.00000000000000)",1.0,1.0
309,com.puppycrawl.tools.checkstyle.api.DetailAST:setFirstChild,"(1.00000000000000, 1.00000000000000)",1.0,1.0
310,com.puppycrawl.tools.checkstyle.api.DetailAST:setParent,"(1.00000000000000, 1.00000000000000)",1.0,1.0
311,com.puppycrawl.tools.checkstyle.api.FileContents:getCppComments,"(1.00000000000000, 1.00000000000000)",1.0,1.0
312,com.puppycrawl.tools.checkstyle.api.FileContents:getCComments,"(1.00000000000000, 1.00000000000000)",1.0,1.0
313,com.puppycrawl.tools.checkstyle.api.DetailAST:initialize,"(1.00000000000000, 1.00000000000000)",1.0,1.0
314,com.puppycrawl.tools.checkstyle.api.FileContents:getFilename,"(1.00000000000000, 1.00000000000000)",1.0,1.0
315,com.puppycrawl.tools.checkstyle.api.FileContents:getLines,"(1.00000000000000, 1.00000000000000)",1.0,1.0
316,com.puppycrawl.tools.checkstyle.api.FileContents:FileContents,"(1.00000000000000, 1.00000000000000)",1.0,1.0
317,com.puppycrawl.tools.checkstyle.api.FileContents:lineIsComment,"(1.00000000000000, 1.00000000000000)",1.0,1.0
318,com.puppycrawl.tools.checkstyle.api.FileContents:lineIsBlank,"(1.00000000000000, 1.00000000000000)",1.0,1.0
319,com.puppycrawl.tools.checkstyle.api.FileContents:reportCppComment,"(1.00000000000000, 1.00000000000000)",1.0,1.0
320,com.puppycrawl.tools.checkstyle.api.FullIdent:createFullIdent,"(1.00000000000000, 1.00000000000000)",1.0,1.0
321,com.puppycrawl.tools.checkstyle.api.FullIdent:getLineNo,"(1.00000000000000, 1.00000000000000)",1.0,1.0
322,com.puppycrawl.tools.checkstyle.api.FullIdent:FullIdent,"(1.00000000000000, 1.00000000000000)",1.0,1.0
323,com.puppycrawl.tools.checkstyle.api.FullIdent:getColumnNo,"(1.00000000000000, 1.00000000000000)",1.0,1.0
324,com.puppycrawl.tools.checkstyle.api.FullIdent:getText,"(1.00000000000000, 1.00000000000000)",1.0,1.0
325,com.puppycrawl.tools.checkstyle.api.LocalizedMessage:getColumnNo,"(1.00000000000000, 1.00000000000000)",1.0,1.0
326,com.puppycrawl.tools.checkstyle.api.LocalizedMessage:getKey,"(1.00000000000000, 1.00000000000000)",1.0,1.0
327,com.puppycrawl.tools.checkstyle.api.LocalizedMessage:getLineNo,"(1.00000000000000, 1.00000000000000)",1.0,1.0
328,com.puppycrawl.tools.checkstyle.api.LocalizedMessage:hashCode,"(1.00000000000000, 1.00000000000000)",1.0,1.0
329,com.puppycrawl.tools.checkstyle.api.LocalizedMessage:setLocale,"(1.00000000000000, 1.00000000000000)",1.0,1.0
330,com.puppycrawl.tools.checkstyle.api.LocalizedMessages:add,"(1.00000000000000, 1.00000000000000)",1.0,1.0
331,com.puppycrawl.tools.checkstyle.api.LocalizedMessage:LocalizedMessage,"(1.00000000000000, 1.00000000000000)",1.0,1.0
332,com.puppycrawl.tools.checkstyle.api.LocalizedMessages:getMessages,"(1.00000000000000, 1.00000000000000)",1.0,1.0
333,com.puppycrawl.tools.checkstyle.api.LocalizedMessages:reset,"(1.00000000000000, 1.00000000000000)",1.0,1.0
334,com.puppycrawl.tools.checkstyle.api.Scope:compareTo,"(1.00000000000000, 1.00000000000000)",1.0,1.0
335,com.puppycrawl.tools.checkstyle.api.LocalizedMessages:size,"(1.00000000000000, 1.00000000000000)",1.0,1.0
336,com.puppycrawl.tools.checkstyle.api.Scope:getName,"(1.00000000000000, 1.00000000000000)",1.0,1.0
337,com.puppycrawl.tools.checkstyle.api.Scope:Scope,"(1.00000000000000, 1.00000000000000)",1.0,1.0
338,com.puppycrawl.tools.checkstyle.api.Scope:readResolve,"(1.00000000000000, 1.00000000000000)",1.0,1.0
339,com.puppycrawl.tools.checkstyle.api.Scope:toString,"(1.00000000000000, 1.00000000000000)",1.0,1.0
340,com.puppycrawl.tools.checkstyle.api.ScopeUtils:ScopeUtils,"(1.00000000000000, 1.00000000000000)",1.0,1.0
341,com.puppycrawl.tools.checkstyle.api.Utils:Utils,"(1.00000000000000, 1.00000000000000)",1.0,1.0
342,com.puppycrawl.tools.checkstyle.api.TokenTypes:TokenTypes,"(1.00000000000000, 1.00000000000000)",1.0,1.0
343,com.puppycrawl.tools.checkstyle.checks.AbstractFormatCheck:getFormat,"(1.00000000000000, 1.00000000000000)",1.0,1.0
344,com.puppycrawl.tools.checkstyle.checks.AbstractFormatCheck:getRegexp,"(1.00000000000000, 1.00000000000000)",1.0,1.0
345,com.puppycrawl.tools.checkstyle.checks.AbstractFormatCheck:AbstractFormatCheck,"(1.00000000000000, 1.00000000000000)",1.0,1.0
346,com.puppycrawl.tools.checkstyle.checks.AbstractNameCheck:AbstractNameCheck,"(1.00000000000000, 1.00000000000000)",1.0,1.0
347,com.puppycrawl.tools.checkstyle.checks.AbstractImportCheck:getImportText,"(1.00000000000000, 1.00000000000000)",1.0,1.0
348,com.puppycrawl.tools.checkstyle.checks.AbstractNameCheck:mustCheckName,"(1.00000000000000, 1.00000000000000)",1.0,1.0
349,com.puppycrawl.tools.checkstyle.checks.AbstractOption:readResolve,"(1.00000000000000, 1.00000000000000)",1.0,1.0
350,com.puppycrawl.tools.checkstyle.checks.AbstractOption:decode,"(1.00000000000000, 1.00000000000000)",1.0,1.0
351,com.puppycrawl.tools.checkstyle.checks.AbstractOption:toString,"(1.00000000000000, 1.00000000000000)",1.0,1.0
352,com.puppycrawl.tools.checkstyle.checks.AbstractOption:AbstractOption,"(1.00000000000000, 1.00000000000000)",1.0,1.0
353,com.puppycrawl.tools.checkstyle.checks.AbstractOptionCheck:getAbstractOption,"(1.00000000000000, 1.00000000000000)",1.0,1.0
354,com.puppycrawl.tools.checkstyle.checks.AvoidStarImportCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1.0
355,com.puppycrawl.tools.checkstyle.checks.AbstractOptionCheck:AbstractOptionCheck,"(1.00000000000000, 1.00000000000000)",1.0,1.0
356,com.puppycrawl.tools.checkstyle.checks.BlockOption:getStrToOpt,"(1.00000000000000, 1.00000000000000)",1.0,1.0
357,com.puppycrawl.tools.checkstyle.checks.BlockOption:BlockOption,"(1.00000000000000, 1.00000000000000)",1.0,1.0
358,com.puppycrawl.tools.checkstyle.checks.ClassResolver:safeLoad,"(1.00000000000000, 1.00000000000000)",1.0,1.0
359,com.puppycrawl.tools.checkstyle.checks.ConstantNameCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1.0
360,com.puppycrawl.tools.checkstyle.checks.ConstantNameCheck:ConstantNameCheck,"(1.00000000000000, 1.00000000000000)",1.0,1.0
361,com.puppycrawl.tools.checkstyle.checks.EmptyBlockCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1.0
362,com.puppycrawl.tools.checkstyle.checks.EmptyBlockCheck:EmptyBlockCheck,"(1.00000000000000, 1.00000000000000)",1.0,1.0
363,com.puppycrawl.tools.checkstyle.checks.ClassResolver:ClassResolver,"(1.00000000000000, 1.00000000000000)",1.0,1.0
364,com.puppycrawl.tools.checkstyle.checks.EmptyForIteratorPadCheck:EmptyForIteratorPadCheck,"(1.00000000000000, 1.00000000000000)",1.0,1.0
365,com.puppycrawl.tools.checkstyle.checks.EmptyForIteratorPadCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1.0
366,com.puppycrawl.tools.checkstyle.checks.EqualsHashCodeCheck:beginTree,"(1.00000000000000, 1.00000000000000)",1.0,1.0
367,com.puppycrawl.tools.checkstyle.checks.EqualsHashCodeCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1.0
368,com.puppycrawl.tools.checkstyle.checks.FileLengthCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1.0
369,com.puppycrawl.tools.checkstyle.checks.FileLengthCheck:setMax,"(1.00000000000000, 1.00000000000000)",1.0,1.0
370,com.puppycrawl.tools.checkstyle.checks.FinalParametersCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1.0
371,com.puppycrawl.tools.checkstyle.checks.GenericIllegalRegexpCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1.0
372,com.puppycrawl.tools.checkstyle.checks.HeaderCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1.0
373,com.puppycrawl.tools.checkstyle.checks.HeaderCheck:getHeaderLines,"(1.00000000000000, 1.00000000000000)",1.0,1.0
374,com.puppycrawl.tools.checkstyle.checks.HiddenFieldCheck:beginTree,"(1.00000000000000, 1.00000000000000)",1.0,1.0
375,com.puppycrawl.tools.checkstyle.checks.HeaderCheck:isMatch,"(1.00000000000000, 1.00000000000000)",1.0,1.0
376,com.puppycrawl.tools.checkstyle.checks.GenericIllegalRegexpCheck:GenericIllegalRegexpCheck,"(1.00000000000000, 1.00000000000000)",1.0,1.0
377,com.puppycrawl.tools.checkstyle.checks.HiddenFieldCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1.0
378,com.puppycrawl.tools.checkstyle.checks.HiddenFieldCheck:getAcceptableTokens,"(1.00000000000000, 1.00000000000000)",1.0,1.0
379,com.puppycrawl.tools.checkstyle.checks.HiddenFieldCheck:getRequiredTokens,"(1.00000000000000, 1.00000000000000)",1.0,1.0
380,com.puppycrawl.tools.checkstyle.checks.IllegalImportCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1.0
381,com.puppycrawl.tools.checkstyle.checks.IllegalInstantiationCheck:beginTree,"(1.00000000000000, 1.00000000000000)",1.0,1.0
382,com.puppycrawl.tools.checkstyle.checks.IllegalImportCheck:setIllegalPkgs,"(1.00000000000000, 1.00000000000000)",1.0,1.0
383,com.puppycrawl.tools.checkstyle.checks.IllegalImportCheck:IllegalImportCheck,"(1.00000000000000, 1.00000000000000)",1.0,1.0
384,com.puppycrawl.tools.checkstyle.checks.IllegalInstantiationCheck:getAcceptableTokens,"(1.00000000000000, 1.00000000000000)",1.0,1.0
385,com.puppycrawl.tools.checkstyle.checks.IllegalInstantiationCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1.0
386,com.puppycrawl.tools.checkstyle.checks.IllegalInstantiationCheck:getRequiredTokens,"(1.00000000000000, 1.00000000000000)",1.0,1.0
387,com.puppycrawl.tools.checkstyle.checks.InnerAssignmentCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1.0
388,com.puppycrawl.tools.checkstyle.checks.IllegalInstantiationCheck:processPackageDef,"(1.00000000000000, 1.00000000000000)",1.0,1.0
389,com.puppycrawl.tools.checkstyle.checks.JavadocMethodCheck:beginTree,"(1.00000000000000, 1.00000000000000)",1.0,1.0
390,com.puppycrawl.tools.checkstyle.checks.JavadocMethodCheck:getDefaultTokens,"(1.00000000000000, 1.00000000000000)",1.0,1.0
391,com.puppycrawl.tools.checkstyle.checks.JavadocMethodCheck:getAcceptableTokens,"(1.00000000000000, 1.00000000000000)",1.0,1.0
392,com.puppycrawl.tools.checkstyle.checks.JavadocMethodCheck:getRequiredTokens,"(1.00000000000000, 1.00000000000000)",1.0,1.0
393,com.puppycrawl.tools.checkstyle.checks.JavadocMethodCheck:processPackage,"(1.00000000000000, 1.00000000000000)",1.0,1.0
394,com.puppycrawl.tools.checkstyle.checks.JavadocMethodCheck:setAllowUndeclaredRTE,"(1.00000000000000, 1.00000000000000)",1.0,1.0
395,com.puppycrawl.tools.checkstyle.checks.JavadocTag:getLineNo,"(1.00000000000000, 1.00000000000000)",1.0,1.0
396,com.puppycrawl.tools.checkstyle.checks.JavadocMethodCheck:setScope,"(1.00000000000000, 1.00000000000000)",1.0,1.0
397,com.puppycrawl.tools.checkstyle.checks.JavadocTag:getArg1,"(1.00000000000000, 1.00000000000000)",1.0,1.0
