,graph_name,apc,cyclo,npath
642,com.puppycrawl.tools.checkstyle.checks.coding.ReturnCountCheck:visitMethodDef,"(2.00000000000000, 2.00000000000000)",2.0,2.0
643,com.puppycrawl.tools.checkstyle.checks.design.MutableExceptionCheck:visitClassDef,"(2.00000000000000, 2.00000000000000)",2.0,2.0
644,com.puppycrawl.tools.checkstyle.checks.coding.StringLiteralEqualityCheck:visitToken,"(3.00000000000000, 3.00000000000000)",3.0,3.0
645,com.puppycrawl.tools.checkstyle.checks.design.OneTopLevelClassCheck:isPublic,"(2.00000000000000, 2.00000000000000)",2.0,2.0
646,com.puppycrawl.tools.checkstyle.checks.header.AbstractHeaderCheck:setHeaderFile,"(3.00000000000000, 3.00000000000000)",3.0,3.0
647,com.puppycrawl.tools.checkstyle.checks.duplicates.StrictDuplicateCodeCheck:fillSortedRelevantChecksums,"(n, '0.5*n + 1.5')",2.0,2.0
648,com.puppycrawl.tools.checkstyle.checks.coding.IllegalTypeCheck:setLegalAbstractClassNames,"(n, '0.5*n + 1.5')",2.0,2.0
649,com.puppycrawl.tools.checkstyle.checks.duplicates.StrictDuplicateCodeCheck:getTrimmed,"(n, '0.5*n + 1.5')",2.0,2.0
650,com.puppycrawl.tools.checkstyle.checks.header.HeaderCheck:isIgnoreLine,"(2.00000000000000, 2.00000000000000)",2.0,2.0
651,com.puppycrawl.tools.checkstyle.checks.header.HeaderCheck:setIgnoreLines,"(3.00000000000000, 3.00000000000000)",3.0,3.0
652,com.puppycrawl.tools.checkstyle.checks.coding.IllegalTypeCheck:setIgnoredMethodNames,"(n, '0.5*n + 1.5')",2.0,2.0
653,com.puppycrawl.tools.checkstyle.checks.header.AbstractHeaderCheck:loadHeader,"(n, '0.5*n + 1.5')",2.0,2.0
654,com.puppycrawl.tools.checkstyle.checks.coding.IllegalThrowsCheck:setIgnoredMethodNames,"(n, '0.5*n + 1.5')",2.0,2.0
655,com.puppycrawl.tools.checkstyle.checks.header.RegexpHeaderCheck:setMultiLines,"(3.00000000000000, 3.00000000000000)",3.0,3.0
656,com.puppycrawl.tools.checkstyle.checks.header.RegexpHeaderCheck:isMultiLine,"(2.00000000000000, 2.00000000000000)",2.0,2.0
657,com.puppycrawl.tools.checkstyle.checks.coding.MultipleStringLiteralsCheck:setIgnoreOccurrenceContext,"(n, '0.5*n + 1.5')",2.0,2.0
658,com.puppycrawl.tools.checkstyle.checks.imports.AvoidStarImportCheck:logsStarredImportViolation,"(3.00000000000000, 3.00000000000000)",3.0,3.0
659,com.puppycrawl.tools.checkstyle.checks.imports.CustomImportOrderCheck:getFullImportIdent,"(2.00000000000000, 2.00000000000000)",2.0,2.0
660,com.puppycrawl.tools.checkstyle.checks.imports.AvoidStaticImportCheck:visitToken,"(3.00000000000000, 3.00000000000000)",3.0,3.0
661,com.puppycrawl.tools.checkstyle.checks.imports.CustomImportOrderCheck:logWrongImportGroupOrder,"(2.00000000000000, 2.00000000000000)",2.0,2.0
662,com.puppycrawl.tools.checkstyle.checks.imports.ImportControlLoader:getRoot,"(3.00000000000000, 3.00000000000000)",3.0,3.0
663,com.puppycrawl.tools.checkstyle.checks.imports.ImportControlLoader:load,"(4.00000000000000, 4.00000000000000)",4.0,4.0
664,com.puppycrawl.tools.checkstyle.checks.imports.UnusedImportsCheck:processImport,"(3.00000000000000, 3.00000000000000)",3.0,3.0
665,com.puppycrawl.tools.checkstyle.checks.imports.UnusedImportsCheck:processStaticImport,"(3.00000000000000, 3.00000000000000)",3.0,3.0
666,com.puppycrawl.tools.checkstyle.checks.indentation.ExpressionHandler:checkExpressionSubtree,"(3.00000000000000, 3.00000000000000)",3.0,3.0
667,com.puppycrawl.tools.checkstyle.checks.indentation.ForHandler:checkForParams,"(2.00000000000000, 2.00000000000000)",2.0,2.0
668,com.puppycrawl.tools.checkstyle.checks.indentation.ExpressionHandler:startsLine,"(2.00000000000000, 2.00000000000000)",2.0,2.0
669,com.puppycrawl.tools.checkstyle.checks.indentation.MemberDefHandler:checkModifiers,"(3.00000000000000, 3.00000000000000)",3.0,3.0
670,com.puppycrawl.tools.checkstyle.checks.indentation.MemberDefHandler:checkType,"(3.00000000000000, 3.00000000000000)",3.0,3.0
671,com.puppycrawl.tools.checkstyle.checks.indentation.IndentLevel:isMultiLevel,"(2.00000000000000, 2.00000000000000)",2.0,2.0
672,com.puppycrawl.tools.checkstyle.checks.indentation.IndentLevel:gt,"(2.00000000000000, 2.00000000000000)",2.0,2.0
673,com.puppycrawl.tools.checkstyle.checks.indentation.MethodCallHandler:MethodCallHandler,"(2.00000000000000, 2.00000000000000)",2.0,2.0
674,com.puppycrawl.tools.checkstyle.checks.indentation.MemberDefHandler:isArrayDeclaration,"(2.00000000000000, 2.00000000000000)",2.0,2.0
675,com.puppycrawl.tools.checkstyle.checks.imports.UnusedImportsCheck:matchPattern,"(n, '0.5*n + 1.5')",2.0,2.0
676,com.puppycrawl.tools.checkstyle.checks.indentation.MethodDefHandler:checkModifiers,"(3.00000000000000, 3.00000000000000)",3.0,3.0
677,com.puppycrawl.tools.checkstyle.checks.indentation.TryHandler:suggestedChildLevel,"(3.00000000000000, 3.00000000000000)",3.0,3.0
678,com.puppycrawl.tools.checkstyle.checks.javadoc.AbstractJavadocCheck:getTokenType,"(2.00000000000000, 2.00000000000000)",2.0,2.0
679,com.puppycrawl.tools.checkstyle.checks.indentation.HandlerFactory:getHandledTypes,"(n, '0.5*n + 1.5')",2.0,2.0
680,com.puppycrawl.tools.checkstyle.checks.javadoc.AnnotationLocationCheck:isParameterized,"(2.00000000000000, 2.00000000000000)",2.0,2.0
681,com.puppycrawl.tools.checkstyle.checks.indentation.MethodDefHandler:MethodDefHandler,"(2.00000000000000, 2.00000000000000)",2.0,2.0
682,com.puppycrawl.tools.checkstyle.checks.javadoc.AnnotationLocationCheck:hasAnnotations,"(2.00000000000000, 2.00000000000000)",2.0,2.0
683,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck:getMethodsNumberOfLine,"(2.00000000000000, 2.00000000000000)",2.0,2.0
684,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck:calculateScope,"(2.00000000000000, 2.00000000000000)",2.0,2.0
685,com.puppycrawl.tools.checkstyle.checks.imports.UnusedImportsCheck:processJavadocTag,"(n, '0.5*n + 1.5')",2.0,2.0
686,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocUtils:getFirstChild,"(2.00000000000000, 2.00000000000000)",2.0,2.0
687,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocUtils:getPreviousSibling,"(3.00000000000000, 3.00000000000000)",3.0,3.0
688,com.puppycrawl.tools.checkstyle.checks.javadoc.AtclauseOrderCheck:setTagOrder,"(n, '0.5*n + 1.5')",2.0,2.0
689,com.puppycrawl.tools.checkstyle.checks.javadoc.AtclauseOrderCheck:setTarget,"(n, '0.5*n + 1.5')",2.0,2.0
690,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocUtils:getNextSibling,"(3.00000000000000, 3.00000000000000)",3.0,3.0
691,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocUtils:isJavadocComment,"(2.00000000000000, 2.00000000000000)",2.0,2.0
692,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocVariableCheck:visitToken,"(3.00000000000000, 3.00000000000000)",3.0,3.0
693,com.puppycrawl.tools.checkstyle.checks.javadoc.SingleLineJavadocCheck:isSingleLineJavadoc,"(2.00000000000000, 2.00000000000000)",2.0,2.0
694,com.puppycrawl.tools.checkstyle.checks.javadoc.TagParser:hasNextTag,"(2.00000000000000, 2.00000000000000)",2.0,2.0
695,com.puppycrawl.tools.checkstyle.checks.javadoc.NonEmptyAtclauseDescriptionCheck:isEmptyTag,"(2.00000000000000, 2.00000000000000)",2.0,2.0
696,com.puppycrawl.tools.checkstyle.checks.javadoc.SingleLineJavadocCheck:hasJavadocTags,"(2.00000000000000, 2.00000000000000)",2.0,2.0
697,com.puppycrawl.tools.checkstyle.checks.javadoc.WriteTagCheck:visitToken,"(2.00000000000000, 2.00000000000000)",2.0,2.0
698,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck:setAllowedAnnotations,"(n, '0.5*n + 1.5')",2.0,2.0
699,com.puppycrawl.tools.checkstyle.checks.metrics.AbstractComplexityCheck:visitToken,"(2.00000000000000, 2.00000000000000)",2.0,2.0
700,com.puppycrawl.tools.checkstyle.checks.metrics.BooleanExpressionComplexityCheck:visitMethodDef,"(2.00000000000000, 2.00000000000000)",2.0,2.0
701,com.puppycrawl.tools.checkstyle.checks.metrics.BooleanExpressionComplexityCheck:leaveToken,"(3.00000000000000, 3.00000000000000)",3.0,3.0
702,com.puppycrawl.tools.checkstyle.checks.naming.AbstractNameCheck:visitToken,"(3.00000000000000, 3.00000000000000)",3.0,3.0
703,com.puppycrawl.tools.checkstyle.checks.regexp.DetectorOptions:getPattern,"(2.00000000000000, 2.00000000000000)",2.0,2.0
704,com.puppycrawl.tools.checkstyle.checks.metrics.AbstractComplexityCheck:leaveToken,"(2.00000000000000, 2.00000000000000)",2.0,2.0
705,com.puppycrawl.tools.checkstyle.checks.regexp.RegexpSinglelineJavaCheck:setIgnoreComments,"(2.00000000000000, 2.00000000000000)",2.0,2.0
706,com.puppycrawl.tools.checkstyle.checks.naming.AbbreviationAsWordInNameCheck:visitToken,"(3.00000000000000, 3.00000000000000)",3.0,3.0
707,com.puppycrawl.tools.checkstyle.checks.sizes.AnonInnerLengthCheck:visitToken,"(3.00000000000000, 3.00000000000000)",3.0,3.0
708,com.puppycrawl.tools.checkstyle.checks.naming.AbstractClassNameCheck:isAbstract,"(2.00000000000000, 2.00000000000000)",2.0,2.0
709,com.puppycrawl.tools.checkstyle.checks.whitespace.EmptyLineSeparatorCheck:isTypeField,"(2.00000000000000, 2.00000000000000)",2.0,2.0
710,com.puppycrawl.tools.checkstyle.doclets.CheckDocsDoclet:getCheckName,"(2.00000000000000, 2.00000000000000)",2.0,2.0
711,com.puppycrawl.tools.checkstyle.checks.naming.AbbreviationAsWordInNameCheck:getChildren,"(n, '0.5*n + 1.5')",2.0,2.0
712,com.puppycrawl.tools.checkstyle.filters.IntMatchFilter:accept,"(2.00000000000000, 2.00000000000000)",2.0,2.0
713,com.puppycrawl.tools.checkstyle.gui.AbstractTreeTableModel:isCellEditable,"(2.00000000000000, 2.00000000000000)",2.0,2.0
714,com.puppycrawl.tools.checkstyle.doclets.CheckDocsDoclet:removeOpeningParagraphTag,"(3.00000000000000, 3.00000000000000)",3.0,3.0
715,com.puppycrawl.tools.checkstyle.checks.regexp.SinglelineDetector:processLines,"(n, '0.5*n + 1.5')",2.0,2.0
716,com.puppycrawl.tools.checkstyle.gui.JTreeTable:getEditingRow,"(2.00000000000000, 2.00000000000000)",2.0,2.0
717,com.puppycrawl.tools.checkstyle.gui.AbstractTreeTableModel:isLeaf,"(2.00000000000000, 2.00000000000000)",2.0,2.0
718,com.puppycrawl.tools.checkstyle.filters.SuppressWarningsFilter:accept,"(2.00000000000000, 2.00000000000000)",2.0,2.0
719,com.puppycrawl.tools.checkstyle.filters.SuppressElement:setLines,"(2.00000000000000, 2.00000000000000)",2.0,2.0
720,com.puppycrawl.tools.checkstyle.filters.SuppressElement:setColumns,"(2.00000000000000, 2.00000000000000)",2.0,2.0
721,com.puppycrawl.tools.checkstyle.gui.JTreeTable:setRowHeight,"(3.00000000000000, 3.00000000000000)",3.0,3.0
722,com.puppycrawl.tools.checkstyle.ConfigurationLoaderTest:testReplacePropertiesNoReplace,"(n, '0.5*n + 1.5')",2.0,2.0
723,com.puppycrawl.tools.checkstyle.XMLLoggerTest:getOutStreamLines,"(n, '0.5*n + 1.5')",2.0,2.0
724,com.puppycrawl.tools.checkstyle.ConfigurationLoaderTest:testReplacePropertiesReplace,"(n, '0.5*n + 1.5')",2.0,2.0
725,com.puppycrawl.tools.checkstyle.BaseCheckTestSupport:verify,"(n, '0.5*n + 1.5')",2.0,2.0
726,com.puppycrawl.tools.checkstyle.ConfigurationLoaderTest:verifyConfigNode,"(n, '0.5*n + 1.5')",2.0,2.0
727,com.puppycrawl.tools.checkstyle.api.AbstractViolationReporterTest:testCustomMessageWithParametersNegative,"(2.00000000000000, 2.00000000000000)",2.0,2.0
728,com.puppycrawl.tools.checkstyle.api.AbstractViolationReporterTest:testCustomMessageWithParameters,"(2.00000000000000, 2.00000000000000)",2.0,2.0
729,com.puppycrawl.tools.checkstyle.api.ScopeTest:testIsInPrivate,"(2.00000000000000, 2.00000000000000)",2.0,2.0
730,com.puppycrawl.tools.checkstyle.api.AbstractViolationReporterTest:testCustomMessage,"(2.00000000000000, 2.00000000000000)",2.0,2.0
731,com.puppycrawl.tools.checkstyle.CheckStyleTask:createClasspath,"(2.00000000000000, 2.00000000000000)",2.0,2.0
732,com.puppycrawl.tools.checkstyle.CheckStyleTask:setConfigLocation,"(2.00000000000000, 2.00000000000000)",2.0,2.0
733,com.puppycrawl.tools.checkstyle.DefaultConfiguration:getAttribute,"(2.00000000000000, 2.00000000000000)",2.0,2.0
734,com.puppycrawl.tools.checkstyle.Checker:setCharset,"(2.00000000000000, 2.00000000000000)",2.0,2.0
735,com.puppycrawl.tools.checkstyle.Main:createChecker,"(2.00000000000000, 2.00000000000000)",2.0,2.0
736,com.puppycrawl.tools.checkstyle.PackageNamesLoader:endElement,"(2.00000000000000, 2.00000000000000)",2.0,2.0
737,com.puppycrawl.tools.checkstyle.PackageNamesLoader:loadPackageNamesSource,"(3.00000000000000, 3.00000000000000)",3.0,3.0
738,com.puppycrawl.tools.checkstyle.PackageNamesLoader:newPackageNamesLoader,"(3.00000000000000, 3.00000000000000)",3.0,3.0
739,com.puppycrawl.tools.checkstyle.checks.coding.OneStatementPerLineCheckInput:doLegalForLoop,"(n, '0.5*n + 1.5')",2.0,2.0
740,com.puppycrawl.tools.checkstyle.PackageObjectFactory:createModule,"(3.00000000000000, 3.00000000000000)",3.0,3.0
741,com.puppycrawl.tools.checkstyle.PropertyCacheFile:getConfigHashCode,"(3.00000000000000, 3.00000000000000)",3.0,3.0
742,com.puppycrawl.tools.checkstyle.PackageObjectFactory:PackageObjectFactory,"(2.00000000000000, 2.00000000000000)",2.0,2.0
743,com.puppycrawl.tools.checkstyle.PropertiesExpander:PropertiesExpander,"(2.00000000000000, 2.00000000000000)",2.0,2.0
744,com.puppycrawl.tools.checkstyle.TreeWalker:setupChild,"(2.00000000000000, 2.00000000000000)",2.0,2.0
745,com.puppycrawl.tools.checkstyle.TreeWalker:walk,"(2.00000000000000, 2.00000000000000)",2.0,2.0
746,com.puppycrawl.tools.checkstyle.api.AbstractViolationReporter:getMessageBundle,"(2.00000000000000, 2.00000000000000)",2.0,2.0
747,com.puppycrawl.tools.checkstyle.api.AbstractFileSetCheck:process,"(2.00000000000000, 2.00000000000000)",2.0,2.0
748,com.puppycrawl.tools.checkstyle.XMLLoggerTest:verifyLines,"(n, '0.5*n + 1.5')",2.0,2.0
749,com.puppycrawl.tools.checkstyle.api.DetailAST:addChild,"(2.00000000000000, 2.00000000000000)",2.0,2.0
750,com.puppycrawl.tools.checkstyle.api.DetailAST:setFirstChild,"(2.00000000000000, 2.00000000000000)",2.0,2.0
751,com.puppycrawl.tools.checkstyle.XMLLoggerTest:testEncode,"(n, '0.5*n + 1.5')",2.0,2.0
752,com.puppycrawl.tools.checkstyle.gui.ParseTreeModel:getChild,"(n, '0.5*n + 1.5')",2.0,2.0
753,com.puppycrawl.tools.checkstyle.api.FastStack:pop,"(2.00000000000000, 2.00000000000000)",2.0,2.0
754,com.puppycrawl.tools.checkstyle.api.DetailAST:setParent,"(2.00000000000000, 2.00000000000000)",2.0,2.0
755,com.puppycrawl.tools.checkstyle.checks.whitespace.GenericWhitespaceCheckTest:setUp,"(n, '0.5*n + 1.5')",2.0,2.0
756,com.puppycrawl.tools.checkstyle.api.FileText:lineColumn,"(2.00000000000000, 2.00000000000000)",2.0,2.0
757,com.puppycrawl.tools.checkstyle.api.FilterSet:equals,"(2.00000000000000, 2.00000000000000)",2.0,2.0
758,com.puppycrawl.tools.checkstyle.api.LocalizedMessage:getCustomMessage,"(2.00000000000000, 2.00000000000000)",2.0,2.0
759,com.puppycrawl.tools.checkstyle.api.SeverityLevelCounter:addException,"(2.00000000000000, 2.00000000000000)",2.0,2.0
760,com.puppycrawl.tools.checkstyle.api.SeverityLevelCounter:addError,"(2.00000000000000, 2.00000000000000)",2.0,2.0
761,com.puppycrawl.tools.checkstyle.api.SeverityLevelCounter:SeverityLevelCounter,"(2.00000000000000, 2.00000000000000)",2.0,2.0
762,com.puppycrawl.tools.checkstyle.api.TokenTypes:getShortDescription,"(2.00000000000000, 2.00000000000000)",2.0,2.0
763,com.puppycrawl.tools.checkstyle.api.TokenTypes:getTokenId,"(2.00000000000000, 2.00000000000000)",2.0,2.0
764,com.puppycrawl.tools.checkstyle.api.Utils:getPattern,"(2.00000000000000, 2.00000000000000)",2.0,2.0
765,com.puppycrawl.tools.checkstyle.checks.AbstractTypeAwareCheck:getClassResolver,"(2.00000000000000, 2.00000000000000)",2.0,2.0
766,com.puppycrawl.tools.checkstyle.checks.AbstractTypeAwareCheck:processImport,"(2.00000000000000, 2.00000000000000)",2.0,2.0
767,com.puppycrawl.tools.checkstyle.checks.DeclarationCollector:endCollectingDeclarations,"(2.00000000000000, 2.00000000000000)",2.0,2.0
768,com.puppycrawl.tools.checkstyle.checks.AbstractTypeAwareCheck:tryLoadClass,"(2.00000000000000, 2.00000000000000)",2.0,2.0
769,com.puppycrawl.tools.checkstyle.checks.AbstractTypeAwareCheck:createClassInfo,"(2.00000000000000, 2.00000000000000)",2.0,2.0
770,com.puppycrawl.tools.checkstyle.checks.DeclarationCollector:findFrame,"(2.00000000000000, 2.00000000000000)",2.0,2.0
771,com.puppycrawl.tools.checkstyle.checks.DeclarationCollector:visitToken,"(2.00000000000000, 2.00000000000000)",2.0,2.0
772,com.puppycrawl.tools.checkstyle.checks.FinalParametersCheck:checkParam,"(2.00000000000000, 2.00000000000000)",2.0,2.0
773,com.puppycrawl.tools.checkstyle.checks.SuppressWarningsHolder:getAlias,"(2.00000000000000, 2.00000000000000)",2.0,2.0
774,com.puppycrawl.tools.checkstyle.checks.SuppressWarningsHolder:getDefaultAlias,"(2.00000000000000, 2.00000000000000)",2.0,2.0
775,com.puppycrawl.tools.checkstyle.checks.UncommentedMainCheck:visitClassDef,"(2.00000000000000, 2.00000000000000)",2.0,2.0
776,com.puppycrawl.tools.checkstyle.checks.TranslationCheck:logIOException,"(2.00000000000000, 2.00000000000000)",2.0,2.0
777,com.puppycrawl.tools.checkstyle.checks.UpperEllCheck:visitToken,"(2.00000000000000, 2.00000000000000)",2.0,2.0
778,com.puppycrawl.tools.checkstyle.checks.annotation.SuppressWarningsCheck:logMatch,"(2.00000000000000, 2.00000000000000)",2.0,2.0
779,com.puppycrawl.tools.checkstyle.checks.annotation.SuppressWarningsCheck:walkConditional,"(2.00000000000000, 2.00000000000000)",2.0,2.0
780,com.puppycrawl.tools.checkstyle.checks.coding.DeclarationOrderCheck:leaveToken,"(2.00000000000000, 2.00000000000000)",2.0,2.0
781,com.puppycrawl.tools.checkstyle.checks.coding.AbstractNestedDepthCheck:nestIn,"(2.00000000000000, 2.00000000000000)",2.0,2.0
782,com.puppycrawl.tools.checkstyle.checks.coding.EqualsHashCodeCheck:isObjectParam,"(2.00000000000000, 2.00000000000000)",2.0,2.0
783,com.puppycrawl.tools.checkstyle.checks.coding.FallThroughCheck:commentMatch,"(2.00000000000000, 2.00000000000000)",2.0,2.0
784,com.puppycrawl.tools.checkstyle.checks.coding.FinalLocalVariableCheck:insertVariable,"(2.00000000000000, 2.00000000000000)",2.0,2.0
785,com.puppycrawl.tools.checkstyle.checks.coding.IllegalInstantiationCheck:processImport,"(2.00000000000000, 2.00000000000000)",2.0,2.0
786,com.puppycrawl.tools.checkstyle.checks.coding.IllegalInstantiationCheck:processLiteralNew,"(2.00000000000000, 2.00000000000000)",2.0,2.0
787,com.puppycrawl.tools.checkstyle.checks.coding.IllegalTokenTextCheck:setIgnoreCase,"(2.00000000000000, 2.00000000000000)",2.0,2.0
788,com.puppycrawl.tools.checkstyle.checks.coding.IllegalTypeCheck:checkClassName,"(2.00000000000000, 2.00000000000000)",2.0,2.0
789,com.puppycrawl.tools.checkstyle.checks.coding.IllegalTypeCheck:visitMethodDef,"(2.00000000000000, 2.00000000000000)",2.0,2.0
790,com.puppycrawl.tools.checkstyle.checks.coding.InnerAssignmentCheck:isInWhileIdiom,"(2.00000000000000, 2.00000000000000)",2.0,2.0
791,com.puppycrawl.tools.checkstyle.checks.coding.JUnitTestCaseCheck:checkParameters,"(2.00000000000000, 2.00000000000000)",2.0,2.0
792,com.puppycrawl.tools.checkstyle.checks.coding.JUnitTestCaseCheck:checkReturnValue,"(2.00000000000000, 2.00000000000000)",2.0,2.0
793,com.puppycrawl.tools.checkstyle.checks.coding.JUnitTestCaseCheck:visitToken,"(2.00000000000000, 2.00000000000000)",2.0,2.0
794,com.puppycrawl.tools.checkstyle.checks.coding.NestedForDepthCheck:leaveToken,"(2.00000000000000, 2.00000000000000)",2.0,2.0
795,com.puppycrawl.tools.checkstyle.checks.coding.NestedForDepthCheck:visitToken,"(2.00000000000000, 2.00000000000000)",2.0,2.0
796,com.puppycrawl.tools.checkstyle.checks.coding.NestedIfDepthCheck:leaveLiteralIf,"(2.00000000000000, 2.00000000000000)",2.0,2.0
797,com.puppycrawl.tools.checkstyle.checks.coding.NestedIfDepthCheck:leaveToken,"(2.00000000000000, 2.00000000000000)",2.0,2.0
798,com.puppycrawl.tools.checkstyle.checks.coding.NestedIfDepthCheck:visitLiteralIf,"(2.00000000000000, 2.00000000000000)",2.0,2.0
799,com.puppycrawl.tools.checkstyle.checks.coding.NestedTryDepthCheck:leaveToken,"(2.00000000000000, 2.00000000000000)",2.0,2.0
800,com.puppycrawl.tools.checkstyle.checks.coding.NestedIfDepthCheck:visitToken,"(2.00000000000000, 2.00000000000000)",2.0,2.0
801,com.puppycrawl.tools.checkstyle.checks.coding.NestedTryDepthCheck:visitToken,"(2.00000000000000, 2.00000000000000)",2.0,2.0
802,com.puppycrawl.tools.checkstyle.checks.coding.OneStatementPerLineCheck:visitSemi,"(2.00000000000000, 2.00000000000000)",2.0,2.0
803,com.puppycrawl.tools.checkstyle.checks.coding.PackageDeclarationCheck:finishTree,"(2.00000000000000, 2.00000000000000)",2.0,2.0
804,com.puppycrawl.tools.checkstyle.checks.coding.RequireThisCheck:visitToken,"(2.00000000000000, 2.00000000000000)",2.0,2.0
805,com.puppycrawl.tools.checkstyle.checks.coding.SimplifyBooleanExpressionCheck:visitToken,"(2.00000000000000, 2.00000000000000)",2.0,2.0
806,com.puppycrawl.tools.checkstyle.checks.coding.SimplifyBooleanReturnCheck:returnsOnlyBooleanLiteral,"(2.00000000000000, 2.00000000000000)",2.0,2.0
807,com.puppycrawl.tools.checkstyle.checks.coding.VariableDeclarationUsageDistanceCheck:getInstanceName,"(2.00000000000000, 2.00000000000000)",2.0,2.0
808,com.puppycrawl.tools.checkstyle.checks.design.MutableExceptionCheck:leaveToken,"(2.00000000000000, 2.00000000000000)",2.0,2.0
809,com.puppycrawl.tools.checkstyle.checks.coding.UnnecessaryParenthesesCheck:chopString,"(2.00000000000000, 2.00000000000000)",2.0,2.0
810,com.puppycrawl.tools.checkstyle.checks.design.ThrowsCountCheck:visitLiteralThrows,"(2.00000000000000, 2.00000000000000)",2.0,2.0
811,com.puppycrawl.tools.checkstyle.checks.design.InnerTypeLastCheck:leaveToken,"(2.00000000000000, 2.00000000000000)",2.0,2.0
812,com.puppycrawl.tools.checkstyle.checks.design.ThrowsCountCheck:visitToken,"(2.00000000000000, 2.00000000000000)",2.0,2.0
813,com.puppycrawl.tools.checkstyle.checks.duplicates.StrictDuplicateCodeCheck:dumpStats,"(2.00000000000000, 2.00000000000000)",2.0,2.0
814,com.puppycrawl.tools.checkstyle.checks.duplicates.StrictDuplicateCodeCheck:setMin,"(2.00000000000000, 2.00000000000000)",2.0,2.0
815,com.puppycrawl.tools.checkstyle.checks.duplicates.StrictDuplicateCodeCheck:getTrimmedLines,"(2.00000000000000, 2.00000000000000)",2.0,2.0
816,com.puppycrawl.tools.checkstyle.checks.duplicates.StrictDuplicateCodeCheck:findChecksumGenerator,"(2.00000000000000, 2.00000000000000)",2.0,2.0
817,com.puppycrawl.tools.checkstyle.checks.header.AbstractHeaderCheck:checkHeaderNotInitialized,"(2.00000000000000, 2.00000000000000)",2.0,2.0
818,com.puppycrawl.tools.checkstyle.checks.header.AbstractHeaderCheck:loadHeaderFile,"(3.00000000000000, 3.00000000000000)",3.0,3.0
819,com.puppycrawl.tools.checkstyle.checks.header.AbstractHeaderCheck:setCharset,"(2.00000000000000, 2.00000000000000)",2.0,2.0
820,com.puppycrawl.tools.checkstyle.checks.imports.ImportControlLoader:safeGet,"(2.00000000000000, 2.00000000000000)",2.0,2.0
821,com.puppycrawl.tools.checkstyle.checks.imports.ImportOrderCheck:compare,"(2.00000000000000, 2.00000000000000)",2.0,2.0
822,com.puppycrawl.tools.checkstyle.checks.indentation.BlockParentHandler:checkNonlistChild,"(2.00000000000000, 2.00000000000000)",2.0,2.0
823,com.puppycrawl.tools.checkstyle.checks.indentation.BlockParentHandler:getRCurly,"(2.00000000000000, 2.00000000000000)",2.0,2.0
824,com.puppycrawl.tools.checkstyle.checks.indentation.ExpressionHandler:logChildError,"(2.00000000000000, 2.00000000000000)",2.0,2.0
825,com.puppycrawl.tools.checkstyle.checks.indentation.ForHandler:suggestedChildLevel,"(2.00000000000000, 2.00000000000000)",2.0,2.0
826,com.puppycrawl.tools.checkstyle.checks.indentation.ExpressionHandler:getLevel,"(2.00000000000000, 2.00000000000000)",2.0,2.0
827,com.puppycrawl.tools.checkstyle.checks.indentation.HandlerFactory:register,"(3.00000000000000, 3.00000000000000)",3.0,3.0
828,com.puppycrawl.tools.checkstyle.checks.indentation.IfHandler:getLevelImpl,"(2.00000000000000, 2.00000000000000)",2.0,2.0
829,com.puppycrawl.tools.checkstyle.checks.indentation.IfHandler:suggestedChildLevel,"(2.00000000000000, 2.00000000000000)",2.0,2.0
830,com.puppycrawl.tools.checkstyle.checks.indentation.ImportHandler:checkIndentation,"(2.00000000000000, 2.00000000000000)",2.0,2.0
831,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheck:visitToken,"(2.00000000000000, 2.00000000000000)",2.0,2.0
832,com.puppycrawl.tools.checkstyle.checks.indentation.LineWrappingHandler:logWarningMessage,"(2.00000000000000, 2.00000000000000)",2.0,2.0
833,com.puppycrawl.tools.checkstyle.checks.indentation.IfHandler:checkToplevelToken,"(2.00000000000000, 2.00000000000000)",2.0,2.0
834,com.puppycrawl.tools.checkstyle.checks.indentation.MethodCallHandler:suggestedChildLevel,"(2.00000000000000, 2.00000000000000)",2.0,2.0
835,com.puppycrawl.tools.checkstyle.checks.indentation.MethodDefHandler:checkIndentation,"(2.00000000000000, 2.00000000000000)",2.0,2.0
836,com.puppycrawl.tools.checkstyle.checks.indentation.NewHandler:getLevelImpl,"(2.00000000000000, 2.00000000000000)",2.0,2.0
837,com.puppycrawl.tools.checkstyle.checks.indentation.ObjectBlockHandler:checkIndentation,"(2.00000000000000, 2.00000000000000)",2.0,2.0
838,com.puppycrawl.tools.checkstyle.checks.indentation.SlistHandler:checkIndentation,"(2.00000000000000, 2.00000000000000)",2.0,2.0
839,com.puppycrawl.tools.checkstyle.checks.indentation.PackageDefHandler:checkIndentation,"(2.00000000000000, 2.00000000000000)",2.0,2.0
