,graph_name,fcapc,fcapc_time,graphProcess,graphSystems,gamma,discrim,realnroots,genFunc,coeffs,exprs,solu,Upbound,apcTime2,clean,sum
0,fcn_calls_cfg._Z3gcdii,0.114*2**(0.25*n),0.2665903568267822,3.933906555175781e-05,0.00594782829284668,0.041277170181274414,0.001604318618774414,0.0001747608184814453,0.06588411331176758,0.06683206558227539,0.010950326919555664,0.0001285076141357422,0.009313821792602539,0.0,0.05500650405883789,0.2571587562561035
1,fcn_calls_cfg._Z4swapPiS_,1.00000000000000,0.05032849311828613,3.075599670410156e-05,0.001527547836303711,0.011115074157714844,0.001524209976196289,0.0001983642578125,0.012737274169921875,0.021242856979370117,0.0001575946807861328,8.273124694824219e-05,0.00035071372985839844,0.0,3.170967102050781e-05,0.04899883270263672
2,fcn_calls_cfg._Z7fib_reci,1.26**n,0.04456305503845215,4.935264587402344e-05,0.002628326416015625,0.025857210159301758,0.001458883285522461,0.006942272186279297,0.0,0.0,0.0,0.0,0.0,0.006257772445678711,0.00016927719116210938,0.043363094329833984
3,fcn_calls_cfg._Z10split_funci,1.26**n,2.2436020374298096,7.939338684082031e-05,0.01160573959350586,0.27722787857055664,0.006407737731933594,1.0217063426971436,0.0,0.0,0.0,0.0,0.0,0.9219462871551514,0.00012564659118652344,2.2390990257263184
4,fcn_calls_cfg._Z7mul_invii,1.0*n,0.3337829113006592,4.76837158203125e-05,0.007825851440429688,0.10058045387268066,0.0029549598693847656,0.0001575946807861328,0.12982177734375,0.08231210708618164,0.001758575439453125,0.00011014938354492188,0.0013277530670166016,0.0,0.003182649612426758,0.3300795555114746
5,fcn_calls_cfg._Z9partitionPiii,0.067*1.128**n,1.228158950805664,3.0517578125e-05,0.007664680480957031,0.07457828521728516,0.0020771026611328125,0.00013303756713867188,0.1366114616394043,0.16679072380065918,0.07296299934387207,0.00045228004455566406,0.03520679473876953,0.0,0.681452751159668,1.1779606342315674
