,graph_name,fcapc,fcapc_time,graphProcessTime,graphSystemsTime,gammaTime,discrimTime,realnrootsTime,coeffsTime,exprsTime,soluTime,UpboundTime,apcTime2,longest
0,bst_cfg._Z6insertP4nodei,2.0**(0.167*n),10.716118812561035,0.00010395050048828125,0.007513284683227539,0.008725881576538086,0.002363920211791992,0.0,0.07928323745727539,0.009106874465942383,10.168574571609497,0.2033984661102295,0.0,
1,bst_cfg._Z7delete_P4nodei,1.208**n,20.265305757522583,0.00012373924255371094,0.015288829803466797,0.20708990097045898,0.05499386787414551,0.0,5.981936931610107,0.18133211135864258,11.538241147994995,1.3752152919769287,0.0,
2,bst_cfg._Z8new_nodei,1.00000000000000,0.034108877182006836,4.792213439941406e-05,0.0009150505065917969,0.0005457401275634766,0.0011758804321289062,0.0,0.016813993453979492,7.677078247070312e-05,0.0024535655975341797,0.0003192424774169922,0.0,
3,bst_cfg._Z12find_minimumP4node,0.5*n,0.16398096084594727,5.841255187988281e-05,0.002702474594116211,0.006318092346191406,0.002285003662109375,0.0,0.06073570251464844,0.00041103363037109375,0.015856504440307617,0.004390239715576172,0.0,
4,bst_cfg.main,1.208**n,156.8094506263733,0.00016236305236816406,0.02664923667907715,4.834013938903809,52.12648129463196,0.0,44.754406213760376,0.9736876487731934,21.84003496170044,5.301437139511108,0.0,
5,bst_cfg._Z6searchP4nodei,2.0**(0.2*n),10.888832092285156,5.745887756347656e-05,0.00432133674621582,0.008180379867553711,0.0025353431701660156,0.0,0.08610343933105469,0.0062749385833740234,10.197638988494873,0.27894139289855957,0.0,
6,bst_cfg._Z7inorderP4node,1.32**n,0.01848578453063965,4.696846008300781e-05,0.0012617111206054688,0.0017108917236328125,0.0018525123596191406,0.006186485290527344,0.0,0.0,0.0,0.0,0.006634950637817383,
