,graph_name,fcapc,fcapc_time,graphProcess,graphSystems,gamma,discrim,realnroots,genFunc,coeffs,exprs,solu,Upbound,apcTime2,clean,sum
0,bst_cfg._Z6insertP4nodei,0.088*2**(0.167*n),0.7596578598022461,5.1021575927734375e-05,0.03694319725036621,0.1864016056060791,0.0027801990509033203,0.00019788742065429688,0.07907748222351074,0.09927582740783691,0.0379030704498291,0.00048613548278808594,0.07252264022827148,0.0,0.19609355926513672,0.7117326259613037
1,bst_cfg._Z7delete_P4nodei,1.127*1.208**n,8.007474660873413,8.463859558105469e-05,0.015537738800048828,0.32312965393066406,0.010825395584106445,0.0001537799835205078,0.45444345474243164,5.016742706298828,0.2911562919616699,0.000255584716796875,0.18279123306274414,0.0,1.4677355289459229,7.7628560066223145
2,bst_cfg._Z8new_nodei,1.00000000000000,0.05372023582458496,1.7881393432617188e-05,0.0015659332275390625,0.014986991882324219,0.0014197826385498047,0.0001647472381591797,0.011217117309570312,0.022149085998535156,0.00024318695068359375,8.320808410644531e-05,0.0004761219024658203,0.0,3.218650817871094e-05,0.05235624313354492
3,bst_cfg._Z12find_minimumP4node,0.5*n,0.2761421203613281,2.9325485229492188e-05,0.0038263797760009766,0.03375959396362305,0.0035734176635742188,0.0001571178436279297,0.1535329818725586,0.067291259765625,0.0021474361419677734,0.00013589859008789062,0.002133607864379883,0.0,0.0058252811431884766,0.2724123001098633
4,bst_cfg.main,0.272*1.208**n,21.33275270462036,0.00010561943054199219,0.025583744049072266,1.961836814880371,0.02797698974609375,0.0001506805419921875,0.7379508018493652,11.90294337272644,1.3674166202545166,0.0009872913360595703,0.4882080554962158,0.0,3.955247402191162,20.46840739250183
5,bst_cfg._Z6searchP4nodei,0.044*2**(0.2*n),0.6566355228424072,2.384185791015625e-05,0.004410743713378906,0.04723834991455078,0.0027811527252197266,0.00022220611572265625,0.09471797943115234,0.11769366264343262,0.03920149803161621,0.00018310546875,0.11166667938232422,0.0,0.1808786392211914,0.599017858505249
6,bst_cfg._Z7inorderP4node,1.32**n,0.06335830688476562,3.838539123535156e-05,0.002281665802001953,0.03511190414428711,0.00247955322265625,0.015310525894165039,0.0,0.0,0.0,0.0,0.0,0.006545066833496094,7.62939453125e-05,0.0618433952331543
